doid_id	doid_name	bto_id	bto_name	r_scaled
DOID:3910	lung adenocarcinoma	BTO:0004911	erythroid progenitor cell	0.0
DOID:3910	lung adenocarcinoma	BTO:0000562	heart	21.0
DOID:3910	lung adenocarcinoma	BTO:0002417	helper T-lymphocyte	0.0
DOID:3910	lung adenocarcinoma	BTO:0000725	hematopoietic stem cell	26.0
DOID:3910	lung adenocarcinoma	BTO:0001073	hypophysis	0.0
DOID:3910	lung adenocarcinoma	BTO:0000614	hypothalamus	18.0
DOID:3910	lung adenocarcinoma	BTO:0000671	kidney	28.0
DOID:3910	lung adenocarcinoma	BTO:0000759	liver	28.0
DOID:3910	lung adenocarcinoma	BTO:0000763	lung	44.0
DOID:3910	lung adenocarcinoma	BTO:0000784	lymph node	37.0
DOID:3910	lung adenocarcinoma	BTO:0000041	medulla oblongata	0.0
DOID:3910	lung adenocarcinoma	BTO:0000876	monocyte	27.0
DOID:3910	lung adenocarcinoma	BTO:0004730	myeloid progenitor cell	0.0
DOID:3910	lung adenocarcinoma	BTO:0000914	natural killer cell	30.0
DOID:3910	lung adenocarcinoma	BTO:0000293	occipital lobe	0.0
DOID:3910	lung adenocarcinoma	BTO:0000961	olfactory bulb	0.0
DOID:3910	lung adenocarcinoma	BTO:0000975	ovary	32.0
DOID:3910	lung adenocarcinoma	BTO:0000988	pancreas	33.0
DOID:3910	lung adenocarcinoma	BTO:0000991	pancreatic islet	24.0
DOID:3910	lung adenocarcinoma	BTO:0001067	pineal gland	0.0
DOID:3910	lung adenocarcinoma	BTO:0001078	placenta	26.0
DOID:3910	lung adenocarcinoma	BTO:0001101	pons	26.0
DOID:3910	lung adenocarcinoma	BTO:0001129	prostate gland	32.0
DOID:3910	lung adenocarcinoma	BTO:0001175	retina	22.0
DOID:3910	lung adenocarcinoma	BTO:0001203	salivary gland	29.0
DOID:3910	lung adenocarcinoma	BTO:0001235	seminiferous tubule	0.0
DOID:3910	lung adenocarcinoma	BTO:0001103	skeletal muscle	26.0
DOID:3910	lung adenocarcinoma	BTO:0001253	skin	25.0
DOID:3910	lung adenocarcinoma	BTO:0000651	small intestine	29.0
DOID:3910	lung adenocarcinoma	BTO:0001260	smooth muscle	26.0
DOID:3910	lung adenocarcinoma	BTO:0000958	spermatogonium	0.0
DOID:3910	lung adenocarcinoma	BTO:0001279	spinal cord	24.0
DOID:3910	lung adenocarcinoma	BTO:0001264	spinal ganglion	0.0
DOID:3910	lung adenocarcinoma	BTO:0001325	superior cervical ganglion	0.0
DOID:3910	lung adenocarcinoma	BTO:0001355	temporal lobe	22.0
DOID:3910	lung adenocarcinoma	BTO:0001363	testis	30.0
DOID:3910	lung adenocarcinoma	BTO:0001365	thalamus	0.0
DOID:3910	lung adenocarcinoma	BTO:0001374	thymus	29.0
DOID:3910	lung adenocarcinoma	BTO:0001379	thyroid gland	31.0
DOID:3910	lung adenocarcinoma	BTO:0001385	tongue	25.0
DOID:3910	lung adenocarcinoma	BTO:0001387	tonsil	28.0
DOID:3910	lung adenocarcinoma	BTO:0001388	trachea	29.0
DOID:3910	lung adenocarcinoma	BTO:0001231	trigeminal ganglion	0.0
DOID:3910	lung adenocarcinoma	BTO:0001424	uterus	28.0
DOID:3910	lung adenocarcinoma	BTO:0000084	vermiform appendix	29.0
DOID:3905	lung carcinoma	BTO:0000776	B-lymphocyte	24.0
DOID:3905	lung carcinoma	BTO:0000755	Leydig cell	21.0
DOID:3905	lung carcinoma	BTO:0000443	adipocyte	20.0
DOID:3905	lung carcinoma	BTO:0000045	adrenal cortex	23.0
DOID:3905	lung carcinoma	BTO:0000047	adrenal gland	31.0
DOID:3905	lung carcinoma	BTO:0001042	amygdala	14.0
DOID:3905	lung carcinoma	BTO:0000089	blood	28.0
DOID:3905	lung carcinoma	BTO:0000141	bone marrow	29.0
DOID:3905	lung carcinoma	BTO:0000142	brain	28.0
DOID:3905	lung carcinoma	BTO:0002320	cardiac muscle fiber	22.0
DOID:3905	lung carcinoma	BTO:0001539	cardiac myocyte	17.0
DOID:3905	lung carcinoma	BTO:0000211	caudate nucleus	15.0
DOID:3905	lung carcinoma	BTO:0000232	cerebellum	23.0
DOID:3905	lung carcinoma	BTO:0000269	colon	34.0
DOID:3905	lung carcinoma	BTO:0000289	cytotoxic T-lymphocyte	30.0
DOID:3905	lung carcinoma	BTO:0002042	dendritic cell	28.0
DOID:3905	lung carcinoma	BTO:0001176	endothelial cell	27.0
DOID:3905	lung carcinoma	BTO:0004911	erythroid progenitor cell	21.0
DOID:3905	lung carcinoma	BTO:0000562	heart	26.0
DOID:3905	lung carcinoma	BTO:0002417	helper T-lymphocyte	26.0
DOID:3905	lung carcinoma	BTO:0000725	hematopoietic stem cell	26.0
DOID:3905	lung carcinoma	BTO:0001073	hypophysis	20.0
DOID:3905	lung carcinoma	BTO:0000614	hypothalamus	18.0
DOID:3905	lung carcinoma	BTO:0000671	kidney	26.0
DOID:3905	lung carcinoma	BTO:0000759	liver	27.0
DOID:3905	lung carcinoma	BTO:0000763	lung	44.0
DOID:3905	lung carcinoma	BTO:0000784	lymph node	37.0
DOID:3905	lung carcinoma	BTO:0000041	medulla oblongata	24.0
DOID:3905	lung carcinoma	BTO:0000876	monocyte	27.0
DOID:3905	lung carcinoma	BTO:0004730	myeloid progenitor cell	27.0
DOID:3905	lung carcinoma	BTO:0000914	natural killer cell	31.0
DOID:3905	lung carcinoma	BTO:0000293	occipital lobe	0.0
DOID:3905	lung carcinoma	BTO:0000961	olfactory bulb	0.0
DOID:3905	lung carcinoma	BTO:0000975	ovary	28.0
DOID:3905	lung carcinoma	BTO:0000988	pancreas	30.0
DOID:3905	lung carcinoma	BTO:0000991	pancreatic islet	24.0
DOID:3905	lung carcinoma	BTO:0001067	pineal gland	25.0
DOID:3905	lung carcinoma	BTO:0001078	placenta	24.0
DOID:3905	lung carcinoma	BTO:0001101	pons	22.0
DOID:3905	lung carcinoma	BTO:0001129	prostate gland	34.0
DOID:3905	lung carcinoma	BTO:0001175	retina	18.0
DOID:3905	lung carcinoma	BTO:0001203	salivary gland	27.0
DOID:3905	lung carcinoma	BTO:0001235	seminiferous tubule	0.0
DOID:3905	lung carcinoma	BTO:0001103	skeletal muscle	21.0
DOID:3905	lung carcinoma	BTO:0001253	skin	28.0
DOID:3905	lung carcinoma	BTO:0000651	small intestine	24.0
DOID:3905	lung carcinoma	BTO:0001260	smooth muscle	21.0
DOID:3905	lung carcinoma	BTO:0000958	spermatogonium	19.0
DOID:3905	lung carcinoma	BTO:0001279	spinal cord	27.0
DOID:3905	lung carcinoma	BTO:0001264	spinal ganglion	0.0
DOID:3905	lung carcinoma	BTO:0001325	superior cervical ganglion	0.0
DOID:3905	lung carcinoma	BTO:0001355	temporal lobe	22.0
DOID:3905	lung carcinoma	BTO:0001363	testis	28.0
DOID:3905	lung carcinoma	BTO:0001365	thalamus	13.0
DOID:3905	lung carcinoma	BTO:0001374	thymus	24.0
DOID:3905	lung carcinoma	BTO:0001379	thyroid gland	25.0
DOID:3905	lung carcinoma	BTO:0001385	tongue	27.0
DOID:3905	lung carcinoma	BTO:0001387	tonsil	23.0
DOID:3905	lung carcinoma	BTO:0001388	trachea	33.0
DOID:3905	lung carcinoma	BTO:0001231	trigeminal ganglion	0.0
DOID:3905	lung carcinoma	BTO:0001424	uterus	27.0
DOID:3905	lung carcinoma	BTO:0000084	vermiform appendix	24.0
DOID:12365	malaria	BTO:0000776	B-lymphocyte	27.0
DOID:12365	malaria	BTO:0000755	Leydig cell	15.0
DOID:12365	malaria	BTO:0000443	adipocyte	18.0
DOID:12365	malaria	BTO:0000045	adrenal cortex	16.0
DOID:12365	malaria	BTO:0000047	adrenal gland	19.0
DOID:12365	malaria	BTO:0001042	amygdala	0.0
DOID:12365	malaria	BTO:0000089	blood	28.0
DOID:12365	malaria	BTO:0000141	bone marrow	26.0
DOID:12365	malaria	BTO:0000142	brain	24.0
DOID:12365	malaria	BTO:0002320	cardiac muscle fiber	0.0
DOID:12365	malaria	BTO:0001539	cardiac myocyte	18.0
DOID:12365	malaria	BTO:0000211	caudate nucleus	12.0
DOID:12365	malaria	BTO:0000232	cerebellum	21.0
DOID:12365	malaria	BTO:0000269	colon	15.0
DOID:12365	malaria	BTO:0000289	cytotoxic T-lymphocyte	32.0
DOID:12365	malaria	BTO:0002042	dendritic cell	30.0
DOID:12365	malaria	BTO:0001176	endothelial cell	29.0
DOID:12365	malaria	BTO:0004911	erythroid progenitor cell	30.0
DOID:12365	malaria	BTO:0000562	heart	19.0
DOID:12365	malaria	BTO:0002417	helper T-lymphocyte	31.0
DOID:12365	malaria	BTO:0000725	hematopoietic stem cell	19.0
DOID:12365	malaria	BTO:0001073	hypophysis	0.0
DOID:12365	malaria	BTO:0000614	hypothalamus	10.0
DOID:12365	malaria	BTO:0000671	kidney	21.0
DOID:12365	malaria	BTO:0000759	liver	27.0
DOID:12365	malaria	BTO:0000763	lung	21.0
DOID:12365	malaria	BTO:0000784	lymph node	22.0
DOID:12365	malaria	BTO:0000041	medulla oblongata	22.0
DOID:12365	malaria	BTO:0000876	monocyte	31.0
DOID:12365	malaria	BTO:0004730	myeloid progenitor cell	23.0
DOID:12365	malaria	BTO:0000914	natural killer cell	29.0
DOID:12365	malaria	BTO:0000293	occipital lobe	0.0
DOID:12365	malaria	BTO:0000961	olfactory bulb	0.0
DOID:12365	malaria	BTO:0000975	ovary	24.0
DOID:12365	malaria	BTO:0000988	pancreas	13.0
DOID:12365	malaria	BTO:0000991	pancreatic islet	14.0
DOID:12365	malaria	BTO:0001067	pineal gland	0.0
DOID:12365	malaria	BTO:0001078	placenta	33.0
DOID:12365	malaria	BTO:0001101	pons	21.0
DOID:12365	malaria	BTO:0001129	prostate gland	15.0
DOID:12365	malaria	BTO:0001175	retina	19.0
DOID:12365	malaria	BTO:0001203	salivary gland	34.0
DOID:12365	malaria	BTO:0001235	seminiferous tubule	24.0
DOID:12365	malaria	BTO:0001103	skeletal muscle	18.0
DOID:12365	malaria	BTO:0001253	skin	24.0
DOID:12365	malaria	BTO:0000651	small intestine	14.0
DOID:12365	malaria	BTO:0001260	smooth muscle	17.0
DOID:12365	malaria	BTO:0000958	spermatogonium	0.0
DOID:12365	malaria	BTO:0001279	spinal cord	14.0
DOID:12365	malaria	BTO:0001264	spinal ganglion	0.0
DOID:12365	malaria	BTO:0001325	superior cervical ganglion	0.0
DOID:12365	malaria	BTO:0001355	temporal lobe	16.0
DOID:12365	malaria	BTO:0001363	testis	17.0
DOID:12365	malaria	BTO:0001365	thalamus	10.0
DOID:12365	malaria	BTO:0001374	thymus	22.0
DOID:12365	malaria	BTO:0001379	thyroid gland	11.0
DOID:12365	malaria	BTO:0001385	tongue	21.0
DOID:12365	malaria	BTO:0001387	tonsil	17.0
DOID:12365	malaria	BTO:0001388	trachea	19.0
DOID:12365	malaria	BTO:0001231	trigeminal ganglion	0.0
DOID:12365	malaria	BTO:0001424	uterus	19.0
DOID:12365	malaria	BTO:0000084	vermiform appendix	0.0
DOID:706	mature B-cell neoplasm	BTO:0000776	B-lymphocyte	39.0
DOID:706	mature B-cell neoplasm	BTO:0000755	Leydig cell	27.0
DOID:706	mature B-cell neoplasm	BTO:0000443	adipocyte	22.0
DOID:706	mature B-cell neoplasm	BTO:0000045	adrenal cortex	22.0
DOID:706	mature B-cell neoplasm	BTO:0000047	adrenal gland	31.0
DOID:706	mature B-cell neoplasm	BTO:0001042	amygdala	12.0
DOID:706	mature B-cell neoplasm	BTO:0000089	blood	36.0
DOID:706	mature B-cell neoplasm	BTO:0000141	bone marrow	38.0
DOID:706	mature B-cell neoplasm	BTO:0000142	brain	27.0
DOID:706	mature B-cell neoplasm	BTO:0002320	cardiac muscle fiber	19.0
DOID:706	mature B-cell neoplasm	BTO:0001539	cardiac myocyte	18.0
DOID:706	mature B-cell neoplasm	BTO:0000211	caudate nucleus	20.0
DOID:706	mature B-cell neoplasm	BTO:0000232	cerebellum	25.0
DOID:706	mature B-cell neoplasm	BTO:0000269	colon	32.0
DOID:706	mature B-cell neoplasm	BTO:0000289	cytotoxic T-lymphocyte	35.0
DOID:706	mature B-cell neoplasm	BTO:0002042	dendritic cell	34.0
DOID:706	mature B-cell neoplasm	BTO:0001176	endothelial cell	27.0
DOID:706	mature B-cell neoplasm	BTO:0004911	erythroid progenitor cell	30.0
DOID:706	mature B-cell neoplasm	BTO:0000562	heart	23.0
DOID:706	mature B-cell neoplasm	BTO:0002417	helper T-lymphocyte	36.0
DOID:706	mature B-cell neoplasm	BTO:0000725	hematopoietic stem cell	37.0
DOID:706	mature B-cell neoplasm	BTO:0001073	hypophysis	26.0
DOID:706	mature B-cell neoplasm	BTO:0000614	hypothalamus	19.0
DOID:706	mature B-cell neoplasm	BTO:0000671	kidney	29.0
DOID:706	mature B-cell neoplasm	BTO:0000759	liver	29.0
DOID:706	mature B-cell neoplasm	BTO:0000763	lung	31.0
DOID:706	mature B-cell neoplasm	BTO:0000784	lymph node	38.0
DOID:706	mature B-cell neoplasm	BTO:0000041	medulla oblongata	24.0
DOID:706	mature B-cell neoplasm	BTO:0000876	monocyte	31.0
DOID:706	mature B-cell neoplasm	BTO:0004730	myeloid progenitor cell	33.0
DOID:706	mature B-cell neoplasm	BTO:0000914	natural killer cell	37.0
DOID:706	mature B-cell neoplasm	BTO:0000293	occipital lobe	20.0
DOID:706	mature B-cell neoplasm	BTO:0000961	olfactory bulb	13.0
DOID:706	mature B-cell neoplasm	BTO:0000975	ovary	31.0
DOID:706	mature B-cell neoplasm	BTO:0000988	pancreas	30.0
DOID:706	mature B-cell neoplasm	BTO:0000991	pancreatic islet	27.0
DOID:706	mature B-cell neoplasm	BTO:0001067	pineal gland	20.0
DOID:706	mature B-cell neoplasm	BTO:0001078	placenta	24.0
DOID:706	mature B-cell neoplasm	BTO:0001101	pons	26.0
DOID:706	mature B-cell neoplasm	BTO:0001129	prostate gland	31.0
DOID:706	mature B-cell neoplasm	BTO:0001175	retina	22.0
DOID:706	mature B-cell neoplasm	BTO:0001203	salivary gland	34.0
DOID:706	mature B-cell neoplasm	BTO:0001235	seminiferous tubule	0.0
DOID:706	mature B-cell neoplasm	BTO:0001103	skeletal muscle	23.0
DOID:706	mature B-cell neoplasm	BTO:0001253	skin	32.0
DOID:706	mature B-cell neoplasm	BTO:0000651	small intestine	31.0
DOID:706	mature B-cell neoplasm	BTO:0001260	smooth muscle	23.0
DOID:706	mature B-cell neoplasm	BTO:0000958	spermatogonium	24.0
DOID:706	mature B-cell neoplasm	BTO:0001279	spinal cord	27.0
DOID:706	mature B-cell neoplasm	BTO:0001264	spinal ganglion	25.0
DOID:706	mature B-cell neoplasm	BTO:0001325	superior cervical ganglion	0.0
DOID:706	mature B-cell neoplasm	BTO:0001355	temporal lobe	24.0
DOID:706	mature B-cell neoplasm	BTO:0001363	testis	31.0
DOID:706	mature B-cell neoplasm	BTO:0001365	thalamus	23.0
DOID:706	mature B-cell neoplasm	BTO:0001374	thymus	34.0
DOID:706	mature B-cell neoplasm	BTO:0001379	thyroid gland	32.0
DOID:706	mature B-cell neoplasm	BTO:0001385	tongue	29.0
DOID:706	mature B-cell neoplasm	BTO:0001387	tonsil	38.0
DOID:706	mature B-cell neoplasm	BTO:0001388	trachea	27.0
DOID:706	mature B-cell neoplasm	BTO:0001231	trigeminal ganglion	23.0
DOID:706	mature B-cell neoplasm	BTO:0001424	uterus	28.0
DOID:706	mature B-cell neoplasm	BTO:0000084	vermiform appendix	31.0
DOID:1909	melanoma	BTO:0000776	B-lymphocyte	29.0
DOID:1909	melanoma	BTO:0000755	Leydig cell	25.0
DOID:1909	melanoma	BTO:0000443	adipocyte	23.0
DOID:1909	melanoma	BTO:0000045	adrenal cortex	24.0
DOID:1909	melanoma	BTO:0000047	adrenal gland	30.0
DOID:1909	melanoma	BTO:0001042	amygdala	17.0
DOID:1909	melanoma	BTO:0000089	blood	32.0
DOID:1909	melanoma	BTO:0000141	bone marrow	29.0
DOID:1909	melanoma	BTO:0000142	brain	27.0
DOID:1909	melanoma	BTO:0002320	cardiac muscle fiber	17.0
DOID:1909	melanoma	BTO:0001539	cardiac myocyte	16.0
DOID:1909	melanoma	BTO:0000211	caudate nucleus	13.0
DOID:1909	melanoma	BTO:0000232	cerebellum	23.0
DOID:1909	melanoma	BTO:0000269	colon	35.0
DOID:1909	melanoma	BTO:0000289	cytotoxic T-lymphocyte	39.0
DOID:1909	melanoma	BTO:0002042	dendritic cell	38.0
DOID:1909	melanoma	BTO:0001176	endothelial cell	32.0
DOID:1909	melanoma	BTO:0004911	erythroid progenitor cell	21.0
DOID:1909	melanoma	BTO:0000562	heart	20.0
DOID:1909	melanoma	BTO:0002417	helper T-lymphocyte	31.0
DOID:1909	melanoma	BTO:0000725	hematopoietic stem cell	24.0
DOID:1909	melanoma	BTO:0001073	hypophysis	24.0
DOID:1909	melanoma	BTO:0000614	hypothalamus	18.0
DOID:1909	melanoma	BTO:0000671	kidney	28.0
DOID:1909	melanoma	BTO:0000759	liver	28.0
DOID:1909	melanoma	BTO:0000763	lung	34.0
DOID:1909	melanoma	BTO:0000784	lymph node	38.0
DOID:1909	melanoma	BTO:0000041	medulla oblongata	22.0
DOID:1909	melanoma	BTO:0000876	monocyte	32.0
DOID:1909	melanoma	BTO:0004730	myeloid progenitor cell	27.0
DOID:1909	melanoma	BTO:0000914	natural killer cell	36.0
DOID:1909	melanoma	BTO:0000293	occipital lobe	0.0
DOID:1909	melanoma	BTO:0000961	olfactory bulb	0.0
DOID:1909	melanoma	BTO:0000975	ovary	32.0
DOID:1909	melanoma	BTO:0000988	pancreas	30.0
DOID:1909	melanoma	BTO:0000991	pancreatic islet	26.0
DOID:1909	melanoma	BTO:0001067	pineal gland	28.0
DOID:1909	melanoma	BTO:0001078	placenta	28.0
DOID:1909	melanoma	BTO:0001101	pons	23.0
DOID:1909	melanoma	BTO:0001129	prostate gland	34.0
DOID:1909	melanoma	BTO:0001175	retina	30.0
DOID:1909	melanoma	BTO:0001203	salivary gland	30.0
DOID:1909	melanoma	BTO:0001235	seminiferous tubule	0.0
DOID:1909	melanoma	BTO:0001103	skeletal muscle	23.0
DOID:1909	melanoma	BTO:0001253	skin	36.0
DOID:1909	melanoma	BTO:0000651	small intestine	28.0
DOID:1909	melanoma	BTO:0001260	smooth muscle	26.0
DOID:1909	melanoma	BTO:0000958	spermatogonium	25.0
DOID:1909	melanoma	BTO:0001279	spinal cord	23.0
DOID:1909	melanoma	BTO:0001264	spinal ganglion	0.0
DOID:1909	melanoma	BTO:0001325	superior cervical ganglion	16.0
DOID:1909	melanoma	BTO:0001355	temporal lobe	21.0
DOID:1909	melanoma	BTO:0001363	testis	32.0
DOID:1909	melanoma	BTO:0001365	thalamus	13.0
DOID:1909	melanoma	BTO:0001374	thymus	28.0
DOID:1909	melanoma	BTO:0001379	thyroid gland	27.0
DOID:1909	melanoma	BTO:0001385	tongue	29.0
DOID:1909	melanoma	BTO:0001387	tonsil	30.0
DOID:1909	melanoma	BTO:0001388	trachea	24.0
DOID:1909	melanoma	BTO:0001231	trigeminal ganglion	17.0
DOID:1909	melanoma	BTO:0001424	uterus	28.0
DOID:1909	melanoma	BTO:0000084	vermiform appendix	26.0
DOID:10976	membranous glomerulonephritis	BTO:0000776	B-lymphocyte	33.0
DOID:10976	membranous glomerulonephritis	BTO:0000755	Leydig cell	34.0
DOID:10976	membranous glomerulonephritis	BTO:0000443	adipocyte	23.0
DOID:10976	membranous glomerulonephritis	BTO:0000045	adrenal cortex	19.0
DOID:10976	membranous glomerulonephritis	BTO:0000047	adrenal gland	25.0
DOID:10976	membranous glomerulonephritis	BTO:0001042	amygdala	0.0
DOID:10976	membranous glomerulonephritis	BTO:0000089	blood	28.0
DOID:10976	membranous glomerulonephritis	BTO:0000141	bone marrow	29.0
DOID:10976	membranous glomerulonephritis	BTO:0000142	brain	20.0
DOID:10976	membranous glomerulonephritis	BTO:0002320	cardiac muscle fiber	20.0
DOID:10976	membranous glomerulonephritis	BTO:0001539	cardiac myocyte	21.0
DOID:10976	membranous glomerulonephritis	BTO:0000211	caudate nucleus	0.0
DOID:10976	membranous glomerulonephritis	BTO:0000232	cerebellum	20.0
DOID:10976	membranous glomerulonephritis	BTO:0000269	colon	22.0
DOID:10976	membranous glomerulonephritis	BTO:0000289	cytotoxic T-lymphocyte	23.0
DOID:10976	membranous glomerulonephritis	BTO:0002042	dendritic cell	30.0
DOID:10976	membranous glomerulonephritis	BTO:0001176	endothelial cell	33.0
DOID:10976	membranous glomerulonephritis	BTO:0004911	erythroid progenitor cell	0.0
DOID:10976	membranous glomerulonephritis	BTO:0000562	heart	24.0
DOID:10976	membranous glomerulonephritis	BTO:0002417	helper T-lymphocyte	32.0
DOID:10976	membranous glomerulonephritis	BTO:0000725	hematopoietic stem cell	29.0
DOID:10976	membranous glomerulonephritis	BTO:0001073	hypophysis	21.0
DOID:10976	membranous glomerulonephritis	BTO:0000614	hypothalamus	13.0
DOID:10976	membranous glomerulonephritis	BTO:0000671	kidney	39.0
DOID:10976	membranous glomerulonephritis	BTO:0000759	liver	28.0
DOID:10976	membranous glomerulonephritis	BTO:0000763	lung	28.0
DOID:10976	membranous glomerulonephritis	BTO:0000784	lymph node	28.0
DOID:10976	membranous glomerulonephritis	BTO:0000041	medulla oblongata	20.0
DOID:10976	membranous glomerulonephritis	BTO:0000876	monocyte	36.0
DOID:10976	membranous glomerulonephritis	BTO:0004730	myeloid progenitor cell	0.0
DOID:10976	membranous glomerulonephritis	BTO:0000914	natural killer cell	28.0
DOID:10976	membranous glomerulonephritis	BTO:0000293	occipital lobe	0.0
DOID:10976	membranous glomerulonephritis	BTO:0000961	olfactory bulb	0.0
DOID:10976	membranous glomerulonephritis	BTO:0000975	ovary	19.0
DOID:10976	membranous glomerulonephritis	BTO:0000988	pancreas	23.0
DOID:10976	membranous glomerulonephritis	BTO:0000991	pancreatic islet	17.0
DOID:10976	membranous glomerulonephritis	BTO:0001067	pineal gland	0.0
DOID:10976	membranous glomerulonephritis	BTO:0001078	placenta	24.0
DOID:10976	membranous glomerulonephritis	BTO:0001101	pons	18.0
DOID:10976	membranous glomerulonephritis	BTO:0001129	prostate gland	19.0
DOID:10976	membranous glomerulonephritis	BTO:0001175	retina	20.0
DOID:10976	membranous glomerulonephritis	BTO:0001203	salivary gland	28.0
DOID:10976	membranous glomerulonephritis	BTO:0001235	seminiferous tubule	0.0
DOID:10976	membranous glomerulonephritis	BTO:0001103	skeletal muscle	21.0
DOID:10976	membranous glomerulonephritis	BTO:0001253	skin	30.0
DOID:10976	membranous glomerulonephritis	BTO:0000651	small intestine	23.0
DOID:10976	membranous glomerulonephritis	BTO:0001260	smooth muscle	30.0
DOID:10976	membranous glomerulonephritis	BTO:0000958	spermatogonium	0.0
DOID:10976	membranous glomerulonephritis	BTO:0001279	spinal cord	15.0
DOID:10976	membranous glomerulonephritis	BTO:0001264	spinal ganglion	0.0
DOID:10976	membranous glomerulonephritis	BTO:0001325	superior cervical ganglion	0.0
DOID:10976	membranous glomerulonephritis	BTO:0001355	temporal lobe	14.0
DOID:10976	membranous glomerulonephritis	BTO:0001363	testis	20.0
DOID:10976	membranous glomerulonephritis	BTO:0001365	thalamus	13.0
DOID:10976	membranous glomerulonephritis	BTO:0001374	thymus	28.0
DOID:10976	membranous glomerulonephritis	BTO:0001379	thyroid gland	23.0
DOID:10976	membranous glomerulonephritis	BTO:0001385	tongue	21.0
DOID:10976	membranous glomerulonephritis	BTO:0001387	tonsil	29.0
DOID:10976	membranous glomerulonephritis	BTO:0001388	trachea	20.0
DOID:10976	membranous glomerulonephritis	BTO:0001231	trigeminal ganglion	0.0
DOID:10976	membranous glomerulonephritis	BTO:0001424	uterus	20.0
DOID:10976	membranous glomerulonephritis	BTO:0000084	vermiform appendix	22.0
DOID:14221	metabolic syndrome X	BTO:0000776	B-lymphocyte	0.0
DOID:14221	metabolic syndrome X	BTO:0000755	Leydig cell	0.0
DOID:14221	metabolic syndrome X	BTO:0000443	adipocyte	44.0
DOID:14221	metabolic syndrome X	BTO:0000045	adrenal cortex	0.0
DOID:14221	metabolic syndrome X	BTO:0000047	adrenal gland	38.0
DOID:14221	metabolic syndrome X	BTO:0001042	amygdala	39.0
DOID:14221	metabolic syndrome X	BTO:0000089	blood	0.0
DOID:14221	metabolic syndrome X	BTO:0000141	bone marrow	0.0
DOID:14221	metabolic syndrome X	BTO:0000142	brain	29.0
DOID:14221	metabolic syndrome X	BTO:0002320	cardiac muscle fiber	0.0
DOID:14221	metabolic syndrome X	BTO:0001539	cardiac myocyte	0.0
DOID:14221	metabolic syndrome X	BTO:0000211	caudate nucleus	0.0
DOID:14221	metabolic syndrome X	BTO:0000232	cerebellum	0.0
DOID:14221	metabolic syndrome X	BTO:0000269	colon	0.0
DOID:14221	metabolic syndrome X	BTO:0000289	cytotoxic T-lymphocyte	0.0
DOID:14221	metabolic syndrome X	BTO:0002042	dendritic cell	0.0
DOID:14221	metabolic syndrome X	BTO:0001176	endothelial cell	28.0
DOID:14221	metabolic syndrome X	BTO:0004911	erythroid progenitor cell	0.0
DOID:14221	metabolic syndrome X	BTO:0000562	heart	34.0
DOID:14221	metabolic syndrome X	BTO:0002417	helper T-lymphocyte	0.0
DOID:14221	metabolic syndrome X	BTO:0000725	hematopoietic stem cell	0.0
DOID:14221	metabolic syndrome X	BTO:0001073	hypophysis	0.0
DOID:14221	metabolic syndrome X	BTO:0000614	hypothalamus	40.0
DOID:14221	metabolic syndrome X	BTO:0000671	kidney	29.0
DOID:14221	metabolic syndrome X	BTO:0000759	liver	33.0
DOID:14221	metabolic syndrome X	BTO:0000763	lung	0.0
DOID:14221	metabolic syndrome X	BTO:0000784	lymph node	0.0
DOID:14221	metabolic syndrome X	BTO:0000041	medulla oblongata	0.0
DOID:14221	metabolic syndrome X	BTO:0000876	monocyte	30.0
DOID:14221	metabolic syndrome X	BTO:0004730	myeloid progenitor cell	0.0
DOID:14221	metabolic syndrome X	BTO:0000914	natural killer cell	0.0
DOID:14221	metabolic syndrome X	BTO:0000293	occipital lobe	0.0
DOID:14221	metabolic syndrome X	BTO:0000961	olfactory bulb	0.0
DOID:14221	metabolic syndrome X	BTO:0000975	ovary	38.0
DOID:14221	metabolic syndrome X	BTO:0000988	pancreas	35.0
DOID:14221	metabolic syndrome X	BTO:0000991	pancreatic islet	38.0
DOID:14221	metabolic syndrome X	BTO:0001067	pineal gland	0.0
DOID:14221	metabolic syndrome X	BTO:0001078	placenta	32.0
DOID:14221	metabolic syndrome X	BTO:0001101	pons	0.0
DOID:14221	metabolic syndrome X	BTO:0001129	prostate gland	0.0
DOID:14221	metabolic syndrome X	BTO:0001175	retina	0.0
DOID:14221	metabolic syndrome X	BTO:0001203	salivary gland	0.0
DOID:14221	metabolic syndrome X	BTO:0001235	seminiferous tubule	0.0
DOID:14221	metabolic syndrome X	BTO:0001103	skeletal muscle	37.0
DOID:14221	metabolic syndrome X	BTO:0001253	skin	28.0
DOID:14221	metabolic syndrome X	BTO:0000651	small intestine	0.0
DOID:14221	metabolic syndrome X	BTO:0001260	smooth muscle	35.0
DOID:14221	metabolic syndrome X	BTO:0000958	spermatogonium	0.0
DOID:14221	metabolic syndrome X	BTO:0001279	spinal cord	0.0
DOID:14221	metabolic syndrome X	BTO:0001264	spinal ganglion	0.0
DOID:14221	metabolic syndrome X	BTO:0001325	superior cervical ganglion	0.0
DOID:14221	metabolic syndrome X	BTO:0001355	temporal lobe	0.0
DOID:14221	metabolic syndrome X	BTO:0001363	testis	0.0
DOID:14221	metabolic syndrome X	BTO:0001365	thalamus	0.0
DOID:14221	metabolic syndrome X	BTO:0001374	thymus	0.0
