gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
TPK1	HGNC:17358	-	0	 0.098	 0.122
TPM1	HGNC:12010	-	0	 0.137	 0.158
TPM2	HGNC:12011	-	0	 0.132	 0.145
TPM3	HGNC:12012	-	0	 0.121	 0.157
TPM4	HGNC:12013	-	0	 0.118	 0.142
TPMT	HGNC:12014	-	0	 0.106	 0.148
TPO	HGNC:12015	-	0	 0.118	 0.151
TPP1	HGNC:2073	-	0	 0.129	 0.200
TPP2	HGNC:12016	-	0	 0.118	 0.174
TPPP	HGNC:24164	-	0	 0.107	 0.129
TPPP2	HGNC:19293	-	0	 0.083	 0.089
TPPP3	HGNC:24162	-	0	 0.101	 0.126
TPR	HGNC:12017	-	0	 0.138	 0.218
TPRA1	HGNC:30413	-	0	 0.098	 0.118
TPRG1	HGNC:24759	-	0	 0.091	 0.101
TPRG1L	HGNC:27007	-	0	 0.095	 0.127
TPRKB	HGNC:24259	-	0	 0.098	 0.125
TPRN	HGNC:26894	-	0	 0.089	 0.094
TPRX1	HGNC:32174	-	0	 0.082	 0.088
TPSAB1	HGNC:12019	-	0	 0.105	 0.125
TPSB2	HGNC:14120	-	0	 0.093	 0.104
TPSD1	HGNC:14118	-	0	 0.088	 0.097
TPSG1	HGNC:14134	-	0	 0.090	 0.103
TPST1	HGNC:12020	-	0	 0.119	 0.157
TPST2	HGNC:12021	-	0	 0.111	 0.157
TPT1	HGNC:12022	-	0	 0.123	 0.172
TPTE	HGNC:12023	-	0	 0.102	 0.153
TPTE2	HGNC:17299	-	0	 0.088	 0.104
TPX2	HGNC:1249	-	0	 0.112	 0.136
TRA	HGNC:12027	-	1	 0.472	 0.946
TRA2A	HGNC:16645	-	0	 0.114	 0.147
TRA2B	HGNC:10781	-	0	 0.117	 0.151
TRABD	HGNC:28805	-	0	 0.098	 0.120
TRABD2A	HGNC:27013	-	0	 0.091	 0.108
TRABD2B	HGNC:44200	-	0	 0.085	 0.094
TRADD	HGNC:12030	-	0	 0.196	 0.197
TRAF1	HGNC:12031	-	1	 0.716	 2.435
TRAF2	HGNC:12032	-	0	 0.236	 0.308
TRAF3	HGNC:12033	-	0	 0.190	 0.266
TRAF3IP1	HGNC:17861	-	0	 0.094	 0.113
TRAF3IP2	HGNC:1343	-	1	 0.452	 0.960
TRAF3IP3	HGNC:30766	-	0	 0.113	 0.143
TRAF4	HGNC:12034	-	0	 0.137	 0.170
TRAF5	HGNC:12035	-	0	 0.150	 0.180
TRAF6	HGNC:12036	-	0	 0.287	 0.639
TRAF7	HGNC:20456	-	0	 0.111	 0.218
TRAFD1	HGNC:24808	-	0	 0.108	 0.143
TRAIP	HGNC:30764	-	0	 0.108	 0.148
TRAK1	HGNC:29947	-	0	 0.119	 0.178
TRAK2	HGNC:13206	-	0	 0.112	 0.137
TRAM1	HGNC:20568	-	0	 0.120	 0.161
TRAM1L1	HGNC:28371	-	0	 0.088	 0.098
TRAM2	HGNC:16855	-	0	 0.107	 0.133
TRANK1	HGNC:29011	-	1	 0.198	 0.156
TRAP1	HGNC:16264	-	0	 0.108	 0.144
TRAPPC1	HGNC:19894	-	0	 0.094	 0.108
TRAPPC10	HGNC:11868	-	0	 0.105	 0.127
TRAPPC11	HGNC:25751	-	0	 0.092	 0.109
TRAPPC12	HGNC:24284	-	0	 0.098	 0.112
TRAPPC13	HGNC:25828	-	0	 0.097	 0.110
TRAPPC2	HGNC:23068	-	0	 0.112	 0.128
TRAPPC2L	HGNC:30887	-	0	 0.095	 0.109
TRAPPC3	HGNC:19942	-	0	 0.105	 0.127
TRAPPC3L	HGNC:21090	-	0	 0.084	 0.091
TRAPPC4	HGNC:19943	-	0	 0.100	 0.121
TRAPPC5	HGNC:23067	-	0	 0.092	 0.114
TRAPPC6A	HGNC:23069	-	0	 0.104	 0.125
TRAPPC6B	HGNC:23066	-	0	 0.092	 0.117
TRAPPC8	HGNC:29169	-	0	 0.101	 0.125
TRAPPC9	HGNC:30832	-	0	 0.090	 0.096
TRAT1	HGNC:30698	-	0	 0.151	 0.248
TRB	HGNC:12155	-	0	 0.097	 0.112
TRD	HGNC:12252	-	0	 0.095	 0.117
TRDMT1	HGNC:2977	-	0	 0.097	 0.156
TRDN	HGNC:12261	-	0	 0.097	 0.114
TREH	HGNC:12266	-	0	 0.100	 0.126
TREM1	HGNC:17760	-	0	 0.122	 0.169
TREM2	HGNC:17761	-	0	 0.109	 0.134
TREML1	HGNC:20434	-	0	 0.092	 0.103
TREML2	HGNC:21092	-	0	 0.098	 0.126
TREML4	HGNC:30807	-	0	 0.087	 0.096
TRERF1	HGNC:18273	-	0	 0.112	 0.139
TREX1	HGNC:12269	-	0	 0.109	 0.136
TREX2	HGNC:12270	-	0	 0.095	 0.112
TRG	HGNC:12271	-	0	 0.088	 0.097
TRH	HGNC:12298	-	0	 0.106	 0.117
TRHDE	HGNC:30748	-	0	 0.105	 0.132
TRHR	HGNC:12299	-	0	 0.106	 0.125
TRIAP1	HGNC:26937	-	0	 0.112	 0.138
TRIB1	HGNC:16891	± HC-S	0	 0.150	 0.237
TRIB2	HGNC:30809	-	0	 0.151	 0.233
TRIB3	HGNC:16228	-	0	 0.139	 0.190
TRIL	HGNC:22200	-	0	 0.097	 0.110
TRIM10	HGNC:10072	-	0	 0.097	 0.124
TRIM11	HGNC:16281	-	0	 0.099	 0.151
TRIM13	HGNC:9976	-	0	 0.115	 0.153
TRIM14	HGNC:16283	-	0	 0.115	 0.145
TRIM15	HGNC:16284	-	0	 0.107	 0.122
TRIM16	HGNC:17241	-	0	 0.106	 0.139
TRIM16L	HGNC:32670	-	0	 0.088	 0.101
TRIM17	HGNC:13430	-	0	 0.091	 0.121
TRIM2	HGNC:15974	-	0	 0.125	 0.167
TRIM21	HGNC:11312	-	0	 0.136	 0.226
TRIM22	HGNC:16379	-	0	 0.148	 0.202
TRIM23	HGNC:660	-	0	 0.117	 0.206
TRIM24	HGNC:11812	-	0	 0.116	 0.165
TRIM25	HGNC:12932	-	0	 0.141	 0.211
TRIM26	HGNC:12962	-	1	 0.198	 0.191
TRIM27	HGNC:9975	-	0	 0.128	 0.215
TRIM28	HGNC:16384	-	0	 0.125	 0.180
TRIM29	HGNC:17274	-	0	 0.115	 0.132
TRIM3	HGNC:10064	-	0	 0.104	 0.125
TRIM31	HGNC:16289	-	0	 0.097	 0.130
TRIM32	HGNC:16380	-	0	 0.110	 0.183
TRIM33	HGNC:16290	-	0	 0.115	 0.201
TRIM34	HGNC:10063	-	0	 0.096	 0.128
TRIM35	HGNC:16285	-	0	 0.096	 0.124
TRIM36	HGNC:16280	-	0	 0.111	 0.158
TRIM37	HGNC:7523	-	0	 0.117	 0.186
TRIM38	HGNC:10059	-	0	 0.115	 0.162
TRIM39	HGNC:10065	-	0	 0.104	 0.152
TRIM4	HGNC:16275	-	0	 0.090	 0.104
TRIM40	HGNC:18736	-	0	 0.087	 0.091
TRIM41	HGNC:19013	-	0	 0.100	 0.129
TRIM42	HGNC:19014	-	0	 0.088	 0.096
TRIM43	HGNC:19015	-	0	 0.085	 0.105
TRIM43B	HGNC:37146	-	0	 0.082	 0.088
TRIM44	HGNC:19016	-	0	 0.107	 0.138
TRIM45	HGNC:19018	-	0	 0.095	 0.126
TRIM46	HGNC:19019	-	0	 0.104	 0.138
TRIM47	HGNC:19020	-	0	 0.099	 0.110
TRIM48	HGNC:19021	-	0	 0.090	 0.104
TRIM49	HGNC:13431	-	0	 0.089	 0.099
TRIM49B	HGNC:42955	-	0	 0.083	 0.090
TRIM49C	HGNC:38877	-	0	 0.082	 0.088
TRIM49D1	HGNC:43973	-	0	 0.082	 0.088
TRIM5	HGNC:16276	-	0	 0.105	 0.129
TRIM50	HGNC:19017	-	0	 0.088	 0.112
TRIM51	HGNC:19023	-	0	 0.086	 0.089
TRIM52	HGNC:19024	-	0	 0.092	 0.110
TRIM54	HGNC:16008	-	0	 0.094	 0.115
TRIM55	HGNC:14215	-	0	 0.097	 0.133
TRIM56	HGNC:19028	-	0	 0.092	 0.110
TRIM58	HGNC:24150	-	0	 0.092	 0.097
TRIM59	HGNC:30834	-	0	 0.096	 0.121
TRIM6	HGNC:16277	-	0	 0.093	 0.114
TRIM60	HGNC:21162	-	0	 0.083	 0.090
TRIM61	HGNC:24339	-	0	 0.084	 0.093
TRIM62	HGNC:25574	-	0	 0.093	 0.111
TRIM63	HGNC:16007	-	0	 0.110	 0.152
TRIM64	HGNC:14663	-	0	 0.083	 0.090
TRIM64B	HGNC:37147	-	0	 0.082	 0.088
TRIM64C	HGNC:37148	-	0	 0.082	 0.089
TRIM65	HGNC:27316	-	0	 0.089	 0.106
TRIM66	HGNC:29005	-	1	 0.160	 0.127
TRIM67	HGNC:31859	-	0	 0.090	 0.100
TRIM68	HGNC:21161	-	0	 0.089	 0.102
TRIM69	HGNC:17857	-	0	 0.093	 0.115
TRIM7	HGNC:16278	-	0	 0.097	 0.134
TRIM71	HGNC:32669	-	0	 0.084	 0.092
TRIM72	HGNC:32671	-	0	 0.086	 0.098
TRIM73	HGNC:18162	-	0	 0.088	 0.100
TRIM74	HGNC:17453	-	0	 0.088	 0.116
TRIM75	HGNC:32686	-	0	 0.082	 0.089
TRIM77	HGNC:34228	-	0	 0.083	 0.090
TRIM8	HGNC:15579	-	1	 0.225	 0.395
TRIM9	HGNC:16288	-	0	 0.113	 0.148
TRIML1	HGNC:26698	-	0	 0.090	 0.111
TRIML2	HGNC:26378	-	0	 0.088	 0.106
TRIO	HGNC:12303	-	0	 0.129	 0.145
TRIOBP	HGNC:17009	-	0	 0.103	 0.137
TRIP10	HGNC:12304	-	0	 0.129	 0.183
TRIP11	HGNC:12305	-	0	 0.102	 0.130
TRIP12	HGNC:12306	-	0	 0.121	 0.262
TRIP13	HGNC:12307	-	0	 0.115	 0.147
TRIP4	HGNC:12310	-	0	 0.112	 0.137
TRIP6	HGNC:12311	-	0	 0.132	 0.205
TRIQK	HGNC:27828	-	0	 0.087	 0.097
TRIT1	HGNC:20286	-	0	 0.098	 0.124
TRMT1	HGNC:25980	-	0	 0.098	 0.121
TRMT10A	HGNC:28403	-	0	 0.091	 0.111
TRMT10B	HGNC:26454	-	0	 0.088	 0.097
TRMT10C	HGNC:26022	-	0	 0.091	 0.109
TRMT11	HGNC:21080	-	0	 0.095	 0.110
TRMT112	HGNC:26940	-	0	 0.099	 0.124
TRMT12	HGNC:26091	-	0	 0.088	 0.103
TRMT13	HGNC:25502	-	0	 0.093	 0.109
TRMT1L	HGNC:16782	-	0	 0.096	 0.111
TRMT2A	HGNC:24974	-	0	 0.097	 0.140
TRMT2B	HGNC:25748	-	0	 0.091	 0.100
TRMT44	HGNC:26653	-	0	 0.089	 0.101
TRMT5	HGNC:23141	-	0	 0.098	 0.124
TRMT6	HGNC:20900	-	0	 0.098	 0.114
TRMT61A	HGNC:23790	-	0	 0.098	 0.115
TRMT61B	HGNC:26070	-	0	 0.092	 0.104
TRMU	HGNC:25481	-	0	 0.093	 0.107
TRNAU1AP	HGNC:30813	-	0	 0.095	 0.113
TRNP1	HGNC:34348	-	0	 0.090	 0.099
TRNT1	HGNC:17341	-	0	 0.097	 0.113
TRO	HGNC:12326	-	0	 0.108	 0.119
TROAP	HGNC:12327	-	0	 0.099	 0.111
TROVE2	HGNC:11313	-	0	 0.114	 0.141
TRPA1	HGNC:497	-	0	 0.100	 0.121
TRPC1	HGNC:12333	-	0	 0.121	 0.128
TRPC3	HGNC:12335	-	0	 0.120	 0.139
TRPC4	HGNC:12336	-	0	 0.111	 0.126
TRPC4AP	HGNC:16181	-	0	 0.121	 0.157
TRPC5	HGNC:12337	-	0	 0.113	 0.123
TRPC6	HGNC:12338	-	0	 0.125	 0.128
TRPC7	HGNC:20754	-	0	 0.106	 0.105
TRPM1	HGNC:7146	-	0	 0.102	 0.115
TRPM2	HGNC:12339	-	0	 0.119	 0.132
TRPM3	HGNC:17992	-	0	 0.096	 0.106
TRPM4	HGNC:17993	-	0	 0.098	 0.136
TRPM5	HGNC:14323	-	0	 0.091	 0.100
TRPM6	HGNC:17995	-	0	 0.095	 0.114
TRPM7	HGNC:17994	-	0	 0.094	 0.118
TRPM8	HGNC:17961	-	1	 0.161	 0.136
TRPS1	HGNC:12340	-	0	 0.129	 0.192
TRPT1	HGNC:20316	-	0	 0.090	 0.104
TRPV1	HGNC:12716	-	0	 0.101	 0.129
TRPV2	HGNC:18082	-	0	 0.110	 0.148
TRPV3	HGNC:18084	-	0	 0.089	 0.102
TRPV4	HGNC:18083	-	0	 0.101	 0.125
TRPV5	HGNC:3145	-	0	 0.099	 0.112
TRPV6	HGNC:14006	-	0	 0.110	 0.142
TRRAP	HGNC:12347	-	0	 0.103	 0.125
TRUB1	HGNC:16060	-	0	 0.098	 0.121
TRUB2	HGNC:17170	-	0	 0.088	 0.109
TSACC	HGNC:30636	-	0	 0.088	 0.104
TSC1	HGNC:12362	-	0	 0.137	 0.173
TSC2	HGNC:12363	-	0	 0.126	 0.162
TSC22D1	HGNC:16826	-	0	 0.160	 0.243
TSC22D2	HGNC:29095	-	0	 0.113	 0.149
TSC22D3	HGNC:3051	-	0	 0.164	 0.218
TSC22D4	HGNC:21696	-	0	 0.108	 0.139
TSEN15	HGNC:16791	-	0	 0.097	 0.114
TSEN2	HGNC:28422	-	0	 0.089	 0.102
TSEN34	HGNC:15506	-	0	 0.097	 0.123
TSEN54	HGNC:27561	-	0	 0.094	 0.113
TSFM	HGNC:12367	-	0	 0.102	 0.123
TSG101	HGNC:15971	-	0	 0.123	 0.236
TSGA10	HGNC:14927	-	0	 0.100	 0.123
TSGA10IP	HGNC:26555	-	0	 0.084	 0.091
TSGA13	HGNC:12369	-	0	 0.088	 0.100
TSHB	HGNC:12372	-	0	 0.138	 0.148
TSHR	HGNC:12373	-	1	 0.555	 0.531
TSHZ1	HGNC:10669	-	0	 0.101	 0.121
TSHZ2	HGNC:13010	-	0	 0.093	 0.105
TSHZ3	HGNC:30700	-	0	 0.101	 0.136
TSKS	HGNC:30719	-	0	 0.091	 0.104
TSKU	HGNC:28850	-	0	 0.105	 0.142
TSLP	HGNC:30743	-	1	 0.355	 1.089
TSN	HGNC:12379	-	0	 0.101	 0.125
TSNARE1	HGNC:26437	-	0	 0.086	 0.115
TSNAX	HGNC:12380	-	0	 0.105	 0.129
TSNAXIP1	HGNC:18586	-	0	 0.099	 0.160
TSPAN1	HGNC:20657	-	0	 0.104	 0.117
TSPAN10	HGNC:29942	-	0	 0.086	 0.093
TSPAN11	HGNC:30795	-	0	 0.086	 0.095
TSPAN12	HGNC:21641	-	0	 0.102	 0.120
TSPAN13	HGNC:21643	-	0	 0.129	 0.163
TSPAN14	HGNC:23303	-	0	 0.102	 0.124
TSPAN15	HGNC:23298	-	0	 0.096	 0.113
TSPAN16	HGNC:30725	-	0	 0.086	 0.095
TSPAN17	HGNC:13594	-	0	 0.092	 0.103
TSPAN18	HGNC:20660	-	1	 0.173	 0.127
TSPAN19	HGNC:31886	-	0	 0.082	 0.088
TSPAN2	HGNC:20659	-	1	 0.196	 0.173
TSPAN3	HGNC:17752	-	0	 0.120	 0.148
TSPAN31	HGNC:10539	-	0	 0.106	 0.126
TSPAN32	HGNC:13410	-	1	 0.248	 0.498
TSPAN33	HGNC:28743	-	0	 0.100	 0.121
TSPAN4	HGNC:11859	-	0	 0.122	 0.168
TSPAN5	HGNC:17753	-	0	 0.113	 0.141
TSPAN6	HGNC:11858	-	0	 0.124	 0.155
TSPAN7	HGNC:11854	-	0	 0.127	 0.158
TSPAN8	HGNC:11855	-	0	 0.112	 0.149
TSPAN9	HGNC:21640	-	0	 0.106	 0.140
TSPEAR	HGNC:1268	-	0	 0.084	 0.094
TSPO	HGNC:1158	-	0	 0.116	 0.158
TSPO2	HGNC:21256	-	0	 0.091	 0.103
TSPY1	HGNC:12381	-	0	 0.095	 0.116
TSPY10	HGNC:37473	-	0	 0.083	 0.090
TSPY2	HGNC:23924	-	0	 0.085	 0.093
TSPY3	HGNC:33876	-	0	 0.085	 0.094
TSPY4	HGNC:37287	-	0	 0.085	 0.094
TSPY8	HGNC:37471	-	0	 0.083	 0.090
TSPYL1	HGNC:12382	-	0	 0.102	 0.133
TSPYL2	HGNC:24358	-	0	 0.113	 0.143
TSPYL4	HGNC:21559	-	0	 0.110	 0.127
TSPYL5	HGNC:29367	-	0	 0.102	 0.115
TSPYL6	HGNC:14521	-	0	 0.083	 0.091
TSR1	HGNC:25542	-	0	 0.104	 0.131
TSR2	HGNC:25455	-	0	 0.094	 0.110
TSR3	HGNC:14175	-	0	 0.092	 0.105
TSSC1	HGNC:12383	-	0	 0.093	 0.123
TSSC4	HGNC:12386	-	0	 0.094	 0.107
TSSK1B	HGNC:14968	-	0	 0.093	 0.105
TSSK2	HGNC:11401	-	0	 0.102	 0.121
TSSK3	HGNC:15473	-	0	 0.097	 0.124
TSSK4	HGNC:19825	-	0	 0.093	 0.115
TSSK6	HGNC:30410	-	0	 0.098	 0.145
TST	HGNC:12388	-	0	 0.110	 0.142
TSTA3	HGNC:12390	-	0	 0.104	 0.135
TSTD1	HGNC:35410	-	0	 0.088	 0.095
TSTD2	HGNC:30087	-	0	 0.090	 0.114
TSTD3	HGNC:40910	-	0	 0.083	 0.089
TTBK1	HGNC:19140	-	0	 0.095	 0.116
TTBK2	HGNC:19141	-	0	 0.097	 0.113
TTC1	HGNC:12391	-	0	 0.101	 0.137
TTC12	HGNC:23700	-	0	 0.092	 0.108
TTC13	HGNC:26204	-	0	 0.094	 0.121
TTC14	HGNC:24697	-	0	 0.098	 0.113
TTC16	HGNC:26536	-	0	 0.089	 0.116
TTC17	HGNC:25596	-	0	 0.101	 0.113
TTC18	HGNC:30726	-	0	 0.090	 0.105
TTC19	HGNC:26006	-	0	 0.098	 0.117
TTC21A	HGNC:30761	-	0	 0.088	 0.110
TTC21B	HGNC:25660	-	0	 0.092	 0.109
TTC22	HGNC:26067	-	0	 0.094	 0.107
TTC23	HGNC:25730	-	0	 0.091	 0.105
TTC23L	HGNC:26355	-	0	 0.086	 0.095
TTC24	HGNC:32348	-	0	 0.086	 0.098
TTC25	HGNC:25280	-	0	 0.089	 0.109
TTC26	HGNC:21882	-	0	 0.091	 0.109
TTC27	HGNC:25986	-	0	 0.098	 0.113
TTC28	HGNC:29179	-	0	 0.102	 0.122
TTC29	HGNC:29936	-	0	 0.089	 0.108
TTC3	HGNC:12393	-	0	 0.103	 0.123
TTC30A	HGNC:25853	-	0	 0.092	 0.111
TTC30B	HGNC:26425	-	0	 0.091	 0.110
TTC31	HGNC:25759	-	0	 0.089	 0.101
TTC32	HGNC:32954	-	0	 0.089	 0.101
TTC33	HGNC:29959	-	0	 0.096	 0.117
TTC34	HGNC:34297	-	0	 0.085	 0.100
TTC36	HGNC:33708	-	0	 0.091	 0.099
TTC37	HGNC:23639	-	0	 0.100	 0.114
TTC38	HGNC:26082	-	0	 0.096	 0.112
TTC39A	HGNC:18657	-	0	 0.096	 0.110
TTC39B	HGNC:23704	-	0	 0.103	 0.132
TTC39C	HGNC:26595	-	0	 0.100	 0.127
TTC4	HGNC:12394	-	0	 0.089	 0.104
TTC40	HGNC:25247	-	0	 0.086	 0.098
TTC5	HGNC:19274	-	0	 0.091	 0.108
TTC6	HGNC:19739	-	0	 0.084	 0.090
TTC7A	HGNC:19750	-	0	 0.095	 0.124
TTC7B	HGNC:19858	-	0	 0.096	 0.120
TTC8	HGNC:20087	-	0	 0.088	 0.102
TTC9	HGNC:20267	-	0	 0.101	 0.119
TTC9B	HGNC:26395	-	0	 0.089	 0.099
TTC9C	HGNC:28432	-	0	 0.094	 0.112
TTF1	HGNC:12397	-	0	 0.095	 0.126
TTF2	HGNC:12398	-	0	 0.107	 0.134
TTI1	HGNC:29029	-	0	 0.098	 0.114
TTI2	HGNC:26262	-	0	 0.093	 0.108
TTK	HGNC:12401	-	0	 0.118	 0.148
TTL	HGNC:21586	-	0	 0.094	 0.115
TTLL1	HGNC:1312	-	0	 0.096	 0.131
TTLL10	HGNC:26693	-	0	 0.088	 0.103
TTLL11	HGNC:18113	-	0	 0.087	 0.099
TTLL12	HGNC:28974	-	0	 0.100	 0.116
TTLL13	HGNC:32484	-	0	 0.085	 0.093
TTLL2	HGNC:21211	-	0	 0.090	 0.111
TTLL3	HGNC:24483	-	0	 0.096	 0.116
TTLL4	HGNC:28976	-	0	 0.096	 0.109
TTLL5	HGNC:19963	-	0	 0.090	 0.105
TTLL6	HGNC:26664	-	0	 0.092	 0.110
TTLL7	HGNC:26242	-	0	 0.096	 0.111
TTLL8	HGNC:34000	-	0	 0.085	 0.092
TTLL9	HGNC:16118	-	0	 0.087	 0.100
TTN	HGNC:12403	-	0	 0.139	 0.184
TTPA	HGNC:12404	-	0	 0.098	 0.114
TTPAL	HGNC:16114	-	0	 0.092	 0.107
TTR	HGNC:12405	-	0	 0.112	 0.127
TTYH1	HGNC:13476	-	0	 0.102	 0.120
TTYH2	HGNC:13877	-	0	 0.110	 0.146
TTYH3	HGNC:22222	-	0	 0.098	 0.123
TUB	HGNC:12406	-	0	 0.107	 0.143
TUBA1A	HGNC:20766	-	0	 0.133	 0.173
TUBA1B	HGNC:18809	-	0	 0.110	 0.137
TUBA1C	HGNC:20768	-	0	 0.109	 0.128
TUBA3C	HGNC:12408	-	0	 0.098	 0.108
TUBA3D	HGNC:24071	-	0	 0.093	 0.115
TUBA3E	HGNC:20765	-	0	 0.086	 0.091
TUBA4A	HGNC:12407	-	0	 0.138	 0.183
TUBA8	HGNC:12410	-	0	 0.100	 0.123
TUBAL3	HGNC:23534	-	0	 0.092	 0.102
TUBB	HGNC:20778	-	0	 0.126	 0.159
TUBB1	HGNC:16257	-	0	 0.097	 0.113
TUBB2A	HGNC:12412	-	0	 0.132	 0.169
TUBB2B	HGNC:30829	-	0	 0.116	 0.155
TUBB3	HGNC:20772	-	0	 0.112	 0.136
TUBB4A	HGNC:20774	-	0	 0.111	 0.121
TUBB4B	HGNC:20771	-	0	 0.114	 0.141
TUBB6	HGNC:20776	-	0	 0.121	 0.158
TUBB8	HGNC:20773	-	0	 0.088	 0.096
TUBD1	HGNC:16811	-	0	 0.096	 0.113
TUBE1	HGNC:20775	-	0	 0.096	 0.114
TUBG1	HGNC:12417	-	0	 0.117	 0.157
TUBG2	HGNC:12419	-	0	 0.095	 0.113
TUBGCP2	HGNC:18599	-	0	 0.099	 0.115
TUBGCP3	HGNC:18598	-	0	 0.097	 0.123
TUBGCP4	HGNC:16691	-	0	 0.104	 0.129
TUBGCP5	HGNC:18600	-	0	 0.091	 0.103
TUBGCP6	HGNC:18127	-	0	 0.095	 0.109
TUFM	HGNC:12420	-	0	 0.109	 0.141
TUFT1	HGNC:12422	-	0	 0.110	 0.144
TULP1	HGNC:12423	-	0	 0.098	 0.106
TULP2	HGNC:12424	-	0	 0.097	 0.145
TULP3	HGNC:12425	-	0	 0.107	 0.169
TULP4	HGNC:15530	-	0	 0.109	 0.153
TUSC1	HGNC:31010	-	0	 0.086	 0.095
TUSC2	HGNC:17034	-	0	 0.108	 0.144
TUSC3	HGNC:30242	-	0	 0.112	 0.157
TUSC5	HGNC:29592	-	0	 0.084	 0.090
TUT1	HGNC:26184	-	0	 0.098	 0.109
TVP23A	HGNC:20398	-	0	 0.085	 0.095
TVP23B	HGNC:20399	-	0	 0.094	 0.111
TVP23C	HGNC:30453	-	0	 0.085	 0.094
TWF1	HGNC:9620	-	0	 0.113	 0.161
TWF2	HGNC:9621	-	0	 0.102	 0.121
TWIST1	HGNC:12428	-	0	 0.128	 0.185
TWIST2	HGNC:20670	-	0	 0.108	 0.124
TWISTNB	HGNC:18027	-	0	 0.094	 0.113
TWSG1	HGNC:12429	-	0	 0.101	 0.129
TXK	HGNC:12434	± HC-S	0	 0.127	 0.180
TXLNA	HGNC:30685	-	0	 0.097	 0.117
TXLNB	HGNC:21617	-	0	 0.091	 0.109
TXLNG	HGNC:18578	-	0	 0.098	 0.128
TXN	HGNC:12435	-	0	 0.141	 0.196
TXN2	HGNC:17772	-	0	 0.103	 0.127
TXNDC11	HGNC:28030	-	0	 0.095	 0.124
TXNDC12	HGNC:24626	-	0	 0.101	 0.121
TXNDC15	HGNC:20652	-	0	 0.097	 0.116
TXNDC16	HGNC:19965	-	0	 0.096	 0.115
TXNDC17	HGNC:28218	-	0	 0.101	 0.125
TXNDC2	HGNC:16470	-	0	 0.085	 0.096
TXNDC5	HGNC:21073	-	0	 0.104	 0.124
TXNDC8	HGNC:31454	-	0	 0.086	 0.092
TXNDC9	HGNC:24110	-	0	 0.101	 0.125
TXNIP	HGNC:16952	-	0	 0.158	 0.248
TXNL1	HGNC:12436	-	0	 0.108	 0.136
TXNL4A	HGNC:30551	-	0	 0.103	 0.118
TXNL4B	HGNC:26041	-	0	 0.095	 0.107
TXNRD1	HGNC:12437	-	0	 0.120	 0.162
TXNRD2	HGNC:18155	-	0	 0.096	 0.128
TXNRD3	HGNC:20667	-	0	 0.094	 0.108
TXNRD3NB	HGNC:33870	-	0	 0.082	 0.088
TYK2	HGNC:12440	+ HC-P	2	 2.611	 8.330
TYMP	HGNC:3148	-	0	 0.133	 0.186
TYMS	HGNC:12441	-	0	 0.121	 0.146
TYR	HGNC:12442	-	1	 0.403	 0.475
TYRO3	HGNC:12446	-	0	 0.128	 0.151
TYROBP	HGNC:12449	-	0	 0.179	 0.278
TYRP1	HGNC:12450	-	0	 0.207	 0.106
TYSND1	HGNC:28531	-	0	 0.095	 0.112
TYW1	HGNC:25598	-	0	 0.092	 0.116
TYW1B	HGNC:33908	-	0	 0.086	 0.093
TYW3	HGNC:24757	-	0	 0.084	 0.095
TYW5	HGNC:26754	-	0	 0.094	 0.107
U2AF1	HGNC:12453	-	0	 0.106	 0.137
U2AF1L4	HGNC:23020	-	0	 0.089	 0.100
U2AF2	HGNC:23156	-	0	 0.105	 0.124
U2SURP	HGNC:30855	-	0	 0.098	 0.119
UACA	HGNC:15947	-	0	 0.097	 0.114
UAP1	HGNC:12457	-	0	 0.112	 0.140
UAP1L1	HGNC:28082	-	0	 0.095	 0.107
UBA1	HGNC:12469	-	0	 0.119	 0.206
UBA2	HGNC:30661	-	0	 0.114	 0.185
UBA3	HGNC:12470	-	0	 0.119	 0.207
UBA5	HGNC:23230	-	0	 0.100	 0.148
UBA52	HGNC:12458	-	0	 0.144	 0.278
UBA6	HGNC:25581	-	0	 0.111	 0.177
UBA7	HGNC:12471	-	0	 0.128	 0.226
UBAC1	HGNC:30221	-	0	 0.101	 0.127
UBAC2	HGNC:20486	-	0	 0.098	 0.111
UBALD1	HGNC:29576	-	0	 0.091	 0.101
UBALD2	HGNC:28438	-	0	 0.097	 0.122
UBAP1	HGNC:12461	-	0	 0.097	 0.108
UBAP1L	HGNC:40028	-	0	 0.082	 0.088
UBAP2	HGNC:14185	-	0	 0.095	 0.112
UBAP2L	HGNC:29877	-	0	 0.104	 0.128
UBASH3A	HGNC:12462	-	1	 0.411	 0.519
UBASH3B	HGNC:29884	-	0	 0.113	 0.194
UBB	HGNC:12463	-	0	 0.134	 0.193
UBC	HGNC:12468	-	0	 0.525	 0.972
UBD	HGNC:18795	± HC-S	0	 0.141	 0.195
UBE2A	HGNC:12472	-	0	 0.126	 0.309
UBE2B	HGNC:12473	-	0	 0.130	 0.284
UBE2C	HGNC:15937	-	0	 0.146	 0.402
UBE2D1	HGNC:12474	+ HC-P	0	 0.520	 0.362
UBE2D2	HGNC:12475	-	0	 0.167	 0.873
UBE2D3	HGNC:12476	-	0	 0.190	 1.054
UBE2D4	HGNC:21647	-	0	 0.113	 0.245
UBE2E1	HGNC:12477	-	0	 0.148	 0.543
UBE2E2	HGNC:12478	-	0	 0.139	 0.450
