gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
IGSF9B	HGNC:32326	-	0	 0.088	 0.088
IHH	HGNC:5956	-	0	 0.097	 0.115
IK	HGNC:5958	-	0	 0.106	 0.113
IKBIP	HGNC:26430	-	0	 0.101	 0.113
IKBKAP	HGNC:5959	-	0	 0.124	 0.186
IKBKB	HGNC:5960	-	0	 0.305	 0.541
IKBKE	HGNC:14552	-	0	 0.183	 0.252
IKBKG	HGNC:5961	-	0	 0.291	 0.419
IKZF1	HGNC:13176	-	2	 1.580	 1.348
IKZF2	HGNC:13177	-	0	 0.129	 0.153
IKZF3	HGNC:13178	-	1	 0.427	 0.291
IKZF4	HGNC:13179	-	3	 2.482	 0.845
IKZF5	HGNC:14283	-	0	 0.109	 0.122
IL10	HGNC:5962	-	4	 8.114	 0.984
IL10RA	HGNC:5964	-	0	 0.251	 0.152
IL10RB	HGNC:5965	-	0	 0.178	 0.137
IL11	HGNC:5966	-	0	 0.157	 0.191
IL11RA	HGNC:5967	-	0	 0.135	 0.147
IL12A	HGNC:5969	-	2	 4.312	 0.527
IL12B	HGNC:5970	-	6	24.642	 1.874
IL12RB1	HGNC:5971	-	0	 0.699	 0.133
IL12RB2	HGNC:5972	-	1	 1.007	 0.294
IL13	HGNC:5973	-	2	 1.578	 0.796
IL13RA1	HGNC:5974	-	0	 0.174	 0.211
IL13RA2	HGNC:5975	-	0	 0.145	 0.140
IL15	HGNC:5977	-	0	 0.203	 0.153
IL15RA	HGNC:5978	-	0	 0.197	 0.167
IL16	HGNC:5980	-	0	 0.134	 0.131
IL17A	HGNC:5981	-	0	 0.133	 0.122
IL17B	HGNC:5982	-	0	 0.107	 0.109
IL17C	HGNC:5983	-	0	 0.094	 0.101
IL17D	HGNC:5984	-	0	 0.094	 0.100
IL17F	HGNC:16404	-	0	 0.101	 0.107
IL17RA	HGNC:5985	-	0	 0.114	 0.125
IL17RB	HGNC:18015	-	0	 0.124	 0.157
IL17RC	HGNC:18358	-	0	 0.097	 0.108
IL17RD	HGNC:17616	-	0	 0.093	 0.113
IL17RE	HGNC:18439	-	0	 0.094	 0.107
IL17REL	HGNC:33808	-	1	 0.247	 0.183
IL18	HGNC:5986	-	0	 0.253	 0.163
IL18BP	HGNC:5987	-	0	 0.115	 0.115
IL18R1	HGNC:5988	-	0	 0.180	 0.145
IL18RAP	HGNC:5989	-	1	 0.622	 0.261
IL19	HGNC:5990	-	0	 0.111	 0.101
IL1A	HGNC:5991	-	0	 0.313	 0.204
IL1B	HGNC:5992	-	0	 0.326	 0.237
IL1F10	HGNC:15552	-	0	 0.087	 0.090
IL1R1	HGNC:5993	-	0	 0.223	 0.250
IL1R2	HGNC:5994	-	1	 0.629	 0.361
IL1RAP	HGNC:5995	-	0	 0.180	 0.207
IL1RAPL1	HGNC:5996	-	0	 0.106	 0.126
IL1RAPL2	HGNC:5997	-	0	 0.093	 0.101
IL1RL1	HGNC:5998	-	1	 0.295	 0.379
IL1RL2	HGNC:5999	-	0	 0.103	 0.114
IL1RN	HGNC:6000	-	0	 0.174	 0.197
IL2	HGNC:6001	-	1	 1.865	 0.232
IL20	HGNC:6002	-	0	 0.132	 0.148
IL20RA	HGNC:6003	-	0	 0.114	 0.114
IL20RB	HGNC:6004	-	0	 0.100	 0.097
IL21	HGNC:6005	-	0	 0.133	 0.113
IL21R	HGNC:6006	-	0	 0.122	 0.117
IL22	HGNC:14900	-	0	 0.154	 0.107
IL22RA1	HGNC:13700	-	0	 0.139	 0.110
IL22RA2	HGNC:14901	-	1	 0.432	 0.212
IL23A	HGNC:15488	-	1	 1.183	 0.189
IL23R	HGNC:19100	-	5	 6.549	 0.795
IL24	HGNC:11346	-	0	 0.143	 0.150
IL25	HGNC:13765	-	0	 0.102	 0.111
IL26	HGNC:17119	-	1	 0.340	 0.201
IL27	HGNC:19157	-	1	 0.420	 0.162
IL27RA	HGNC:17290	-	0	 0.144	 0.148
IL2RA	HGNC:6008	-	6	18.681	 1.830
IL2RB	HGNC:6009	-	1	 0.733	 0.468
IL2RG	HGNC:6010	-	0	 0.339	 0.190
IL3	HGNC:6011	-	0	 0.193	 0.162
IL31	HGNC:19372	-	0	 0.086	 0.086
IL31RA	HGNC:18969	-	0	 0.106	 0.127
IL32	HGNC:16830	-	0	 0.126	 0.130
IL33	HGNC:16028	-	1	 0.265	 0.299
IL34	HGNC:28529	-	0	 0.092	 0.102
IL36A	HGNC:15562	-	0	 0.098	 0.103
IL36B	HGNC:15564	-	0	 0.087	 0.091
IL36G	HGNC:15741	-	0	 0.105	 0.105
IL36RN	HGNC:15561	-	0	 0.100	 0.109
IL37	HGNC:15563	-	0	 0.093	 0.097
IL3RA	HGNC:6012	-	0	 0.193	 0.143
IL4	HGNC:6014	-	0	 0.317	 0.180
IL4I1	HGNC:19094	-	0	 0.105	 0.103
IL4R	HGNC:6015	-	0	 0.259	 0.200
IL5	HGNC:6016	-	0	 0.263	 0.138
IL5RA	HGNC:6017	-	0	 0.168	 0.133
IL6	HGNC:6018	-	0	 0.375	 0.507
IL6R	HGNC:6019	-	1	 0.683	 0.774
IL6ST	HGNC:6021	-	0	 0.336	 0.398
IL7	HGNC:6023	-	0	 0.217	 0.151
IL7R	HGNC:6024	-	3	 4.111	 1.117
IL8	HGNC:6025	-	0	 0.311	 0.264
IL9	HGNC:6029	-	0	 0.152	 0.128
IL9R	HGNC:6030	-	0	 0.126	 0.113
ILDR1	HGNC:28741	-	0	 0.088	 0.093
ILDR2	HGNC:18131	-	0	 0.093	 0.101
ILF2	HGNC:6037	-	0	 0.117	 0.159
ILF3	HGNC:6038	-	0	 0.152	 0.254
ILK	HGNC:6040	-	0	 0.118	 0.137
ILKAP	HGNC:15566	-	0	 0.093	 0.101
ILVBL	HGNC:6041	-	0	 0.098	 0.112
IMMP1L	HGNC:26317	-	0	 0.089	 0.102
IMMP2L	HGNC:14598	-	0	 0.099	 0.118
IMMT	HGNC:6047	-	0	 0.114	 0.141
IMP3	HGNC:14497	-	0	 0.102	 0.116
IMP4	HGNC:30856	-	0	 0.102	 0.116
IMPA1	HGNC:6050	-	0	 0.111	 0.123
IMPA2	HGNC:6051	-	0	 0.120	 0.164
IMPACT	HGNC:20387	-	0	 0.098	 0.117
IMPAD1	HGNC:26019	-	0	 0.100	 0.117
IMPDH1	HGNC:6052	-	0	 0.114	 0.156
IMPDH2	HGNC:6053	-	0	 0.112	 0.142
IMPG1	HGNC:6055	-	0	 0.094	 0.110
IMPG2	HGNC:18362	-	0	 0.094	 0.095
INA	HGNC:6057	-	0	 0.108	 0.132
INADL	HGNC:28881	-	0	 0.108	 0.125
INCA1	HGNC:32224	-	0	 0.090	 0.097
INCENP	HGNC:6058	-	0	 0.102	 0.119
INF2	HGNC:23791	-	0	 0.096	 0.109
ING1	HGNC:6062	-	0	 0.110	 0.173
ING2	HGNC:6063	-	0	 0.111	 0.156
ING3	HGNC:14587	-	0	 0.112	 0.139
ING4	HGNC:19423	-	0	 0.116	 0.171
ING5	HGNC:19421	-	0	 0.097	 0.114
INHA	HGNC:6065	-	0	 0.119	 0.156
INHBA	HGNC:6066	-	0	 0.190	 0.256
INHBB	HGNC:6067	± HC-S	0	 0.140	 0.202
INHBC	HGNC:6068	-	0	 0.107	 0.109
INHBE	HGNC:24029	-	0	 0.104	 0.126
INIP	HGNC:24994	-	0	 0.094	 0.116
INMT	HGNC:6069	-	0	 0.095	 0.102
INO80	HGNC:26956	-	0	 0.095	 0.118
INO80B	HGNC:13324	-	0	 0.100	 0.115
INO80C	HGNC:26994	-	0	 0.091	 0.094
INO80D	HGNC:25997	-	0	 0.100	 0.117
INO80E	HGNC:26905	-	0	 0.090	 0.096
INPP1	HGNC:6071	-	0	 0.118	 0.155
INPP4A	HGNC:6074	-	0	 0.110	 0.134
INPP4B	HGNC:6075	-	0	 0.121	 0.192
INPP5A	HGNC:6076	-	0	 0.123	 0.139
INPP5B	HGNC:6077	-	0	 0.104	 0.129
INPP5D	HGNC:6079	-	0	 0.132	 0.159
INPP5E	HGNC:21474	-	0	 0.103	 0.117
INPP5F	HGNC:17054	-	0	 0.105	 0.138
INPP5J	HGNC:8956	-	0	 0.099	 0.133
INPP5K	HGNC:33882	-	0	 0.112	 0.121
INPPL1	HGNC:6080	-	0	 0.127	 0.143
INS	HGNC:6081	-	1	 0.640	 0.299
INSC	HGNC:33116	-	0	 0.085	 0.091
INSIG1	HGNC:6083	-	0	 0.136	 0.199
INSIG2	HGNC:20452	-	0	 0.104	 0.125
INSL3	HGNC:6086	-	0	 0.102	 0.112
INSL4	HGNC:6087	-	0	 0.102	 0.108
INSL5	HGNC:6088	-	0	 0.097	 0.098
INSL6	HGNC:6089	-	0	 0.093	 0.098
INSM1	HGNC:6090	-	0	 0.121	 0.204
INSM2	HGNC:17539	-	0	 0.095	 0.102
INSR	HGNC:6091	-	1	 0.509	 0.838
INSRR	HGNC:6093	-	0	 0.102	 0.127
INTS1	HGNC:24555	-	0	 0.096	 0.110
INTS10	HGNC:25548	-	0	 0.099	 0.112
INTS12	HGNC:25067	-	0	 0.102	 0.127
INTS2	HGNC:29241	-	0	 0.093	 0.100
INTS3	HGNC:26153	-	0	 0.101	 0.120
INTS4	HGNC:25048	-	0	 0.093	 0.104
INTS5	HGNC:29352	-	0	 0.093	 0.105
INTS6	HGNC:14879	-	0	 0.101	 0.117
INTS7	HGNC:24484	-	0	 0.105	 0.124
INTS8	HGNC:26048	-	0	 0.102	 0.116
INTS9	HGNC:25592	-	0	 0.108	 0.128
INTU	HGNC:29239	-	0	 0.089	 0.094
INVS	HGNC:17870	-	0	 0.100	 0.112
IP6K1	HGNC:18360	-	0	 0.108	 0.127
IP6K2	HGNC:17313	-	0	 0.122	 0.144
IP6K3	HGNC:17269	-	0	 0.094	 0.104
IPCEF1	HGNC:21204	-	0	 0.116	 0.152
IPMK	HGNC:20739	-	0	 0.091	 0.109
IPO11	HGNC:20628	-	0	 0.096	 0.114
IPO13	HGNC:16853	-	0	 0.096	 0.110
IPO4	HGNC:19426	-	0	 0.105	 0.129
IPO5	HGNC:6402	-	0	 0.116	 0.150
IPO7	HGNC:9852	-	0	 0.118	 0.159
IPO8	HGNC:9853	-	0	 0.096	 0.110
IPO9	HGNC:19425	-	0	 0.100	 0.112
IPP	HGNC:6108	-	0	 0.097	 0.106
IPPK	HGNC:14645	-	0	 0.096	 0.111
IQCA1	HGNC:26195	-	0	 0.093	 0.105
IQCB1	HGNC:28949	-	0	 0.110	 0.133
IQCC	HGNC:25545	-	0	 0.094	 0.102
IQCD	HGNC:25168	-	0	 0.089	 0.096
IQCE	HGNC:29171	-	0	 0.091	 0.099
IQCF1	HGNC:28607	-	0	 0.087	 0.091
IQCF2	HGNC:31815	-	0	 0.084	 0.088
IQCF3	HGNC:31816	-	0	 0.082	 0.085
IQCF5	HGNC:35159	-	0	 0.086	 0.095
IQCF6	HGNC:35158	-	0	 0.083	 0.085
IQCG	HGNC:25251	-	0	 0.100	 0.117
IQCH	HGNC:25721	-	0	 0.091	 0.104
IQCJ	HGNC:32406	-	0	 0.084	 0.086
IQCK	HGNC:28556	-	0	 0.094	 0.107
IQGAP1	HGNC:6110	-	0	 0.145	 0.219
IQGAP2	HGNC:6111	-	0	 0.131	 0.174
IQGAP3	HGNC:20669	-	0	 0.098	 0.116
IQSEC1	HGNC:29112	-	0	 0.116	 0.150
IQSEC2	HGNC:29059	-	0	 0.104	 0.128
IQSEC3	HGNC:29193	-	0	 0.094	 0.100
IQUB	HGNC:21995	-	0	 0.089	 0.096
IRAK1	HGNC:6112	-	0	 0.202	 0.462
IRAK1BP1	HGNC:17368	-	0	 0.094	 0.106
IRAK2	HGNC:6113	-	0	 0.157	 0.266
IRAK3	HGNC:17020	-	0	 0.129	 0.180
IRAK4	HGNC:17967	-	0	 0.132	 0.159
IREB2	HGNC:6115	-	0	 0.098	 0.127
IRF1	HGNC:6116	-	0	 0.246	 0.221
IRF2	HGNC:6117	-	0	 0.173	 0.239
IRF2BP1	HGNC:21728	-	0	 0.098	 0.111
IRF2BP2	HGNC:21729	-	0	 0.094	 0.110
IRF2BPL	HGNC:14282	-	0	 0.105	 0.131
IRF3	HGNC:6118	-	0	 0.146	 0.186
IRF4	HGNC:6119	-	1	 0.457	 0.609
IRF5	HGNC:6120	-	5	 8.140	 1.298
IRF6	HGNC:6121	-	0	 0.129	 0.137
IRF7	HGNC:6122	-	0	 0.231	 0.239
IRF8	HGNC:5358	-	3	 4.314	 0.880
IRF9	HGNC:6131	-	0	 0.204	 0.202
IRG1	HGNC:33904	-	0	 0.099	 0.098
IRGC	HGNC:28835	-	0	 0.091	 0.100
IRGM	HGNC:29597	-	1	 0.306	 0.215
IRGQ	HGNC:24868	-	0	 0.091	 0.099
IRS1	HGNC:6125	-	2	 0.600	 1.122
IRS2	HGNC:6126	-	0	 0.180	 0.213
IRS4	HGNC:6128	-	0	 0.115	 0.128
IRX1	HGNC:14358	-	0	 0.093	 0.098
IRX2	HGNC:14359	-	0	 0.094	 0.115
IRX3	HGNC:14360	-	0	 0.107	 0.151
IRX4	HGNC:6129	-	0	 0.104	 0.125
IRX5	HGNC:14361	-	0	 0.106	 0.144
IRX6	HGNC:14675	-	0	 0.089	 0.111
ISCA1	HGNC:28660	-	0	 0.099	 0.115
ISCA2	HGNC:19857	-	0	 0.092	 0.103
ISCU	HGNC:29882	-	0	 0.110	 0.133
ISG15	HGNC:4053	-	0	 0.208	 0.238
ISG20	HGNC:6130	-	0	 0.182	 0.185
ISG20L2	HGNC:25745	-	0	 0.101	 0.120
ISL1	HGNC:6132	-	0	 0.121	 0.181
ISL2	HGNC:18524	-	0	 0.096	 0.110
ISLR	HGNC:6133	-	0	 0.096	 0.109
ISLR2	HGNC:29286	-	0	 0.089	 0.094
ISM1	HGNC:16213	-	0	 0.086	 0.089
ISM2	HGNC:23176	-	0	 0.085	 0.089
ISOC1	HGNC:24254	-	0	 0.105	 0.156
ISOC2	HGNC:26278	-	0	 0.096	 0.120
ISPD	HGNC:37276	-	0	 0.083	 0.086
IST1	HGNC:28977	-	0	 0.102	 0.120
ISX	HGNC:28084	-	0	 0.090	 0.094
ISY1	HGNC:29201	-	0	 0.092	 0.109
ISYNA1	HGNC:29821	± HC-S	0	 0.106	 0.149
ITCH	HGNC:13890	-	0	 0.127	 0.202
ITFG1	HGNC:30697	-	0	 0.099	 0.137
ITFG2	HGNC:30879	-	0	 0.090	 0.095
ITFG3	HGNC:14163	-	0	 0.093	 0.114
ITGA1	HGNC:6134	-	0	 0.129	 0.130
ITGA10	HGNC:6135	-	0	 0.116	 0.139
ITGA11	HGNC:6136	-	0	 0.104	 0.118
ITGA2	HGNC:6137	-	0	 0.155	 0.179
ITGA2B	HGNC:6138	-	0	 0.123	 0.134
ITGA3	HGNC:6139	-	0	 0.158	 0.187
ITGA4	HGNC:6140	-	0	 0.199	 0.286
ITGA5	HGNC:6141	-	0	 0.152	 0.183
ITGA6	HGNC:6142	± HC-S	1	 0.300	 1.571
ITGA7	HGNC:6143	-	0	 0.124	 0.154
ITGA8	HGNC:6144	-	0	 0.118	 0.125
ITGA9	HGNC:6145	-	0	 0.126	 0.146
ITGAD	HGNC:6146	-	0	 0.094	 0.104
ITGAE	HGNC:6147	-	0	 0.120	 0.145
ITGAL	HGNC:6148	-	1	 0.560	 0.346
ITGAM	HGNC:6149	-	1	 0.551	 0.243
ITGAV	HGNC:6150	-	0	 0.157	 0.174
ITGAX	HGNC:6152	-	0	 0.152	 0.134
ITGB1	HGNC:6153	-	0	 0.175	 0.220
ITGB1BP1	HGNC:23927	-	0	 0.107	 0.110
ITGB1BP2	HGNC:6154	-	0	 0.100	 0.107
ITGB2	HGNC:6155	-	0	 0.267	 0.193
ITGB3	HGNC:6156	-	0	 0.144	 0.162
ITGB3BP	HGNC:6157	-	0	 0.111	 0.137
ITGB4	HGNC:6158	-	0	 0.127	 0.159
ITGB5	HGNC:6160	-	0	 0.136	 0.157
ITGB6	HGNC:6161	-	0	 0.119	 0.148
ITGB7	HGNC:6162	-	0	 0.171	 0.179
ITGB8	HGNC:6163	-	0	 0.152	 0.190
ITGBL1	HGNC:6164	-	0	 0.103	 0.118
ITIH1	HGNC:6166	-	0	 0.099	 0.110
ITIH2	HGNC:6167	-	0	 0.103	 0.113
ITIH3	HGNC:6168	-	0	 0.102	 0.126
ITIH4	HGNC:6169	-	0	 0.110	 0.216
ITIH5	HGNC:21449	-	0	 0.112	 0.134
ITIH6	HGNC:28907	-	0	 0.086	 0.092
ITK	HGNC:6171	-	0	 0.204	 0.187
ITLN1	HGNC:18259	-	1	 0.301	 0.244
ITLN2	HGNC:20599	-	0	 0.084	 0.087
ITM2A	HGNC:6173	-	0	 0.126	 0.154
ITM2B	HGNC:6174	-	0	 0.121	 0.155
ITM2C	HGNC:6175	-	0	 0.129	 0.144
ITPA	HGNC:6176	-	0	 0.103	 0.124
ITPK1	HGNC:6177	-	0	 0.117	 0.159
ITPKA	HGNC:6178	-	0	 0.110	 0.149
ITPKB	HGNC:6179	-	0	 0.126	 0.168
ITPKC	HGNC:14897	-	0	 0.103	 0.117
ITPR1	HGNC:6180	+ HC-P	0	 0.275	 0.190
ITPR2	HGNC:6181	-	1	 0.452	 1.616
ITPR3	HGNC:6182	-	1	 0.611	 0.440
ITPRIP	HGNC:29370	-	0	 0.105	 0.134
ITPRIPL1	HGNC:29371	-	0	 0.089	 0.093
ITPRIPL2	HGNC:27257	-	0	 0.095	 0.112
ITSN1	HGNC:6183	-	0	 0.136	 0.190
ITSN2	HGNC:6184	-	0	 0.109	 0.126
IVD	HGNC:6186	-	0	 0.110	 0.132
IVL	HGNC:6187	-	0	 0.104	 0.121
IVNS1ABP	HGNC:16951	-	0	 0.119	 0.159
IWS1	HGNC:25467	-	0	 0.097	 0.118
IYD	HGNC:21071	-	0	 0.090	 0.091
IZUMO1	HGNC:28539	-	0	 0.090	 0.102
IZUMO2	HGNC:28518	-	0	 0.084	 0.087
IZUMO3	HGNC:31421	-	0	 0.083	 0.084
IZUMO4	HGNC:26950	-	0	 0.090	 0.105
JADE1	HGNC:30027	-	0	 0.117	 0.151
JADE2	HGNC:22984	-	0	 0.124	 0.168
JADE3	HGNC:22982	-	0	 0.101	 0.115
JAG1	HGNC:6188	-	0	 0.155	 0.201
JAG2	HGNC:6189	-	0	 0.123	 0.124
JAGN1	HGNC:26926	-	0	 0.094	 0.106
JAK1	HGNC:6190	-	0	 0.296	 0.191
JAK2	HGNC:6192	-	3	 4.777	 5.221
JAK3	HGNC:6193	-	0	 0.218	 0.138
JAKMIP1	HGNC:26460	-	0	 0.105	 0.119
JAKMIP2	HGNC:29067	-	0	 0.102	 0.126
JAKMIP3	HGNC:23523	-	0	 0.088	 0.096
JAM2	HGNC:14686	-	0	 0.112	 0.121
JAM3	HGNC:15532	-	0	 0.122	 0.124
JARID2	HGNC:6196	-	0	 0.131	 0.172
JAZF1	HGNC:28917	-	1	 0.229	 0.388
JDP2	HGNC:17546	-	0	 0.106	 0.132
JKAMP	HGNC:20184	-	0	 0.092	 0.116
JMJD1C	HGNC:12313	-	0	 0.130	 0.212
JMJD4	HGNC:25724	-	0	 0.089	 0.095
JMJD6	HGNC:19355	-	0	 0.100	 0.127
JMJD7	HGNC:34397	-	0	 0.084	 0.105
JMJD8	HGNC:14148	-	0	 0.091	 0.097
JMY	HGNC:28916	-	0	 0.100	 0.126
JOSD1	HGNC:28953	-	0	 0.107	 0.126
JOSD2	HGNC:28853	-	0	 0.087	 0.095
JPH1	HGNC:14201	-	0	 0.102	 0.133
JPH2	HGNC:14202	-	0	 0.091	 0.099
JPH3	HGNC:14203	-	0	 0.101	 0.107
JPH4	HGNC:20156	-	0	 0.094	 0.115
JRK	HGNC:6199	-	0	 0.096	 0.108
JRKL	HGNC:6200	-	0	 0.095	 0.103
JSRP1	HGNC:24963	-	0	 0.089	 0.098
JTB	HGNC:6201	-	0	 0.101	 0.120
JUN	HGNC:6204	-	0	 0.338	 0.996
JUNB	HGNC:6205	-	0	 0.197	 0.317
JUND	HGNC:6206	-	0	 0.151	 0.258
JUP	HGNC:6207	-	0	 0.142	 0.234
KAAG1	HGNC:21031	-	0	 0.086	 0.092
KAL1	HGNC:6211	-	0	 0.112	 0.228
KALRN	HGNC:4814	-	0	 0.124	 0.135
KANK1	HGNC:19309	-	0	 0.118	 0.163
KANK2	HGNC:29300	-	0	 0.100	 0.135
KANK3	HGNC:24796	-	0	 0.097	 0.111
KANK4	HGNC:27263	-	0	 0.093	 0.110
KANSL1	HGNC:24565	-	0	 0.099	 0.126
KANSL1L	HGNC:26310	-	0	 0.100	 0.129
KANSL2	HGNC:26024	-	0	 0.099	 0.123
KANSL3	HGNC:25473	-	0	 0.094	 0.104
KARS	HGNC:6215	-	0	 0.110	 0.135
KAT2A	HGNC:4201	-	0	 0.134	 0.178
KAT2B	HGNC:8638	-	0	 0.170	 0.313
KAT5	HGNC:5275	-	0	 0.119	 0.180
KAT6A	HGNC:13013	-	0	 0.127	 0.189
KAT6B	HGNC:17582	-	0	 0.117	 0.158
KAT7	HGNC:17016	-	0	 0.112	 0.151
KAT8	HGNC:17933	-	0	 0.107	 0.130
KATNA1	HGNC:6216	-	0	 0.104	 0.135
KATNAL1	HGNC:28361	-	0	 0.095	 0.111
KATNAL2	HGNC:25387	-	0	 0.090	 0.098
KATNB1	HGNC:6217	-	0	 0.112	 0.150
KATNBL1	HGNC:26199	-	0	 0.100	 0.110
KAZALD1	HGNC:25460	-	0	 0.097	 0.116
KAZN	HGNC:29173	-	0	 0.100	 0.125
KBTBD11	HGNC:29104	-	0	 0.102	 0.126
KBTBD12	HGNC:25731	-	0	 0.088	 0.096
KBTBD13	HGNC:37227	-	0	 0.083	 0.084
KBTBD2	HGNC:21751	-	0	 0.106	 0.131
KBTBD3	HGNC:22934	-	0	 0.085	 0.092
KBTBD4	HGNC:23761	-	0	 0.094	 0.105
KBTBD6	HGNC:25340	-	0	 0.092	 0.101
KBTBD7	HGNC:25266	-	0	 0.094	 0.116
KBTBD8	HGNC:30691	-	0	 0.106	 0.133
KCMF1	HGNC:20589	-	0	 0.102	 0.118
KCNA1	HGNC:6218	-	0	 0.124	 0.163
KCNA10	HGNC:6219	-	0	 0.096	 0.116
KCNA2	HGNC:6220	-	0	 0.117	 0.171
KCNA3	HGNC:6221	-	0	 0.141	 0.192
KCNA4	HGNC:6222	-	0	 0.121	 0.179
KCNA5	HGNC:6224	-	0	 0.122	 0.167
KCNA6	HGNC:6225	-	0	 0.116	 0.168
KCNA7	HGNC:6226	-	0	 0.094	 0.110
KCNAB1	HGNC:6228	-	0	 0.116	 0.166
KCNAB2	HGNC:6229	-	0	 0.116	 0.140
KCNAB3	HGNC:6230	-	0	 0.103	 0.131
KCNB1	HGNC:6231	-	0	 0.110	 0.136
KCNB2	HGNC:6232	-	0	 0.109	 0.153
KCNC1	HGNC:6233	-	0	 0.116	 0.143
KCNC2	HGNC:6234	-	0	 0.100	 0.117
KCNC3	HGNC:6235	-	0	 0.109	 0.144
KCNC4	HGNC:6236	-	0	 0.117	 0.166
KCND1	HGNC:6237	-	0	 0.105	 0.133
KCND2	HGNC:6238	-	0	 0.111	 0.152
KCND3	HGNC:6239	-	0	 0.126	 0.199
KCNE1	HGNC:6240	-	0	 0.113	 0.125
KCNE1L	HGNC:6241	-	0	 0.101	 0.108
KCNE2	HGNC:6242	-	1	 2.128	 0.154
KCNE3	HGNC:6243	-	0	 0.093	 0.098
KCNE4	HGNC:6244	-	0	 0.101	 0.119
KCNF1	HGNC:6246	-	0	 0.102	 0.127
KCNG1	HGNC:6248	-	0	 0.096	 0.110
KCNG2	HGNC:6249	-	0	 0.097	 0.119
KCNG3	HGNC:18306	-	0	 0.096	 0.110
KCNG4	HGNC:19697	-	0	 0.097	 0.102
KCNH1	HGNC:6250	-	0	 0.109	 0.142
KCNH2	HGNC:6251	-	0	 0.143	 0.220
KCNH3	HGNC:6252	-	0	 0.114	 0.163
KCNH4	HGNC:6253	-	0	 0.102	 0.142
KCNH5	HGNC:6254	-	0	 0.094	 0.105
KCNH6	HGNC:18862	-	0	 0.092	 0.102
KCNH7	HGNC:18863	-	0	 0.099	 0.118
KCNH8	HGNC:18864	-	0	 0.095	 0.119
KCNIP1	HGNC:15521	-	0	 0.094	 0.095
KCNIP2	HGNC:15522	-	0	 0.108	 0.145
KCNIP3	HGNC:15523	-	0	 0.104	 0.131
KCNIP4	HGNC:30083	-	0	 0.096	 0.102
KCNJ1	HGNC:6255	-	0	 0.116	 0.140
KCNJ10	HGNC:6256	-	0	 0.123	 0.156
KCNJ11	HGNC:6257	-	1	 0.224	 0.289
KCNJ12	HGNC:6258	-	0	 0.111	 0.133
KCNJ13	HGNC:6259	-	0	 0.092	 0.103
KCNJ14	HGNC:6260	-	0	 0.106	 0.130
KCNJ15	HGNC:6261	-	0	 0.129	 0.156
KCNJ16	HGNC:6262	-	0	 0.109	 0.119
KCNJ18	HGNC:39080	-	0	 0.083	 0.086
KCNJ2	HGNC:6263	-	1	 0.228	 0.236
KCNJ3	HGNC:6264	-	0	 0.115	 0.167
KCNJ4	HGNC:6265	-	0	 0.122	 0.156
KCNJ5	HGNC:6266	-	0	 0.108	 0.132
KCNJ6	HGNC:6267	-	0	 0.110	 0.138
KCNJ8	HGNC:6269	-	0	 0.138	 0.144
KCNJ9	HGNC:6270	-	0	 0.102	 0.114
KCNK1	HGNC:6272	-	0	 0.133	 0.212
KCNK10	HGNC:6273	-	0	 0.113	 0.142
KCNK12	HGNC:6274	-	0	 0.096	 0.110
KCNK13	HGNC:6275	-	0	 0.098	 0.119
KCNK15	HGNC:13814	-	0	 0.093	 0.125
KCNK16	HGNC:14464	-	1	 0.172	 0.213
KCNK17	HGNC:14465	-	0	 0.096	 0.127
KCNK18	HGNC:19439	-	0	 0.092	 0.136
KCNK2	HGNC:6277	-	0	 0.107	 0.130
KCNK3	HGNC:6278	-	0	 0.125	 0.183
KCNK4	HGNC:6279	-	0	 0.106	 0.161
KCNK5	HGNC:6280	-	0	 0.120	 0.154
KCNK6	HGNC:6281	-	0	 0.108	 0.146
KCNK7	HGNC:6282	-	0	 0.103	 0.140
KCNK9	HGNC:6283	-	0	 0.095	 0.123
KCNMA1	HGNC:6284	-	0	 0.122	 0.173
KCNMB1	HGNC:6285	-	0	 0.118	 0.173
KCNMB2	HGNC:6286	-	0	 0.120	 0.151
KCNMB3	HGNC:6287	-	0	 0.111	 0.138
KCNMB4	HGNC:6289	-	0	 0.116	 0.157
KCNN1	HGNC:6290	-	0	 0.113	 0.138
KCNN2	HGNC:6291	-	0	 0.108	 0.147
KCNN3	HGNC:6292	-	1	 0.233	 1.230
KCNN4	HGNC:6293	+ HC-P	0	 0.294	 0.172
KCNQ1	HGNC:6294	-	1	 0.242	 0.371
KCNQ2	HGNC:6296	-	0	 0.127	 0.154
KCNQ3	HGNC:6297	-	0	 0.135	 0.168
KCNQ4	HGNC:6298	-	0	 0.107	 0.136
KCNQ5	HGNC:6299	-	1	 0.194	 0.219
KCNRG	HGNC:18893	-	0	 0.089	 0.096
KCNS1	HGNC:6300	-	0	 0.115	 0.140
KCNS2	HGNC:6301	-	0	 0.098	 0.118
KCNS3	HGNC:6302	-	0	 0.112	 0.144
KCNT1	HGNC:18865	-	0	 0.086	 0.087
KCNT2	HGNC:18866	-	0	 0.092	 0.104
KCNU1	HGNC:18867	-	0	 0.088	 0.093
KCNV1	HGNC:18861	-	0	 0.103	 0.124
KCNV2	HGNC:19698	-	0	 0.098	 0.104
KCP	HGNC:17585	-	0	 0.088	 0.097
KCTD1	HGNC:18249	-	0	 0.099	 0.127
KCTD10	HGNC:23236	-	0	 0.097	 0.105
