gene_symbol	gene_code	status	other_associations	mean_prediction	prediction
IQCF3	HGNC:31816	-	0	 0.082	0.081
IQCF5	HGNC:35159	-	0	 0.086	0.086
IQCF6	HGNC:35158	-	0	 0.083	0.081
IQCG	HGNC:25251	-	0	 0.100	0.104
IQCH	HGNC:25721	-	0	 0.091	0.096
IQCJ	HGNC:32406	-	0	 0.084	0.082
IQCK	HGNC:28556	-	0	 0.094	0.093
IQGAP1	HGNC:6110	-	0	 0.145	0.153
IQGAP2	HGNC:6111	-	0	 0.131	0.123
IQGAP3	HGNC:20669	-	0	 0.098	0.092
IQSEC1	HGNC:29112	-	0	 0.116	0.099
IQSEC2	HGNC:29059	-	0	 0.104	0.098
IQSEC3	HGNC:29193	-	0	 0.094	0.099
IQUB	HGNC:21995	-	0	 0.089	0.092
IRAK1	HGNC:6112	-	0	 0.202	0.111
IRAK1BP1	HGNC:17368	-	0	 0.094	0.092
IRAK2	HGNC:6113	-	0	 0.157	0.112
IRAK3	HGNC:17020	-	0	 0.129	0.105
IRAK4	HGNC:17967	-	0	 0.132	0.092
IREB2	HGNC:6115	-	0	 0.098	0.100
IRF1	HGNC:6116	-	0	 0.246	0.143
IRF2	HGNC:6117	-	0	 0.173	0.118
IRF2BP1	HGNC:21728	-	0	 0.098	0.101
IRF2BP2	HGNC:21729	-	0	 0.094	0.088
IRF2BPL	HGNC:14282	-	0	 0.105	0.105
IRF3	HGNC:6118	-	0	 0.146	0.092
IRF4	HGNC:6119	-	1	 0.457	0.152
IRF5	HGNC:6120	-	5	 8.140	0.351
IRF6	HGNC:6121	-	0	 0.129	0.103
IRF7	HGNC:6122	-	0	 0.231	0.107
IRF8	HGNC:5358	-	3	 4.314	0.316
IRF9	HGNC:6131	-	0	 0.204	0.125
IRG1	HGNC:33904	-	0	 0.099	0.092
IRGC	HGNC:28835	-	0	 0.091	0.091
IRGM	HGNC:29597	-	1	 0.306	0.119
IRGQ	HGNC:24868	-	0	 0.091	0.090
IRS1	HGNC:6125	-	2	 0.600	0.262
IRS2	HGNC:6126	-	0	 0.180	0.139
IRS4	HGNC:6128	-	0	 0.115	0.127
IRX1	HGNC:14358	-	0	 0.093	0.107
IRX2	HGNC:14359	-	0	 0.094	0.094
IRX3	HGNC:14360	-	0	 0.107	0.115
IRX4	HGNC:6129	-	0	 0.104	0.134
IRX5	HGNC:14361	-	0	 0.106	0.123
IRX6	HGNC:14675	-	0	 0.089	0.101
ISCA1	HGNC:28660	-	0	 0.099	0.097
ISCA2	HGNC:19857	-	0	 0.092	0.088
ISCU	HGNC:29882	-	0	 0.110	0.097
ISG15	HGNC:4053	-	0	 0.208	0.129
ISG20	HGNC:6130	-	0	 0.182	0.125
ISG20L2	HGNC:25745	-	0	 0.101	0.094
ISL1	HGNC:6132	-	0	 0.121	0.150
ISL2	HGNC:18524	-	0	 0.096	0.100
ISLR	HGNC:6133	-	0	 0.096	0.101
ISLR2	HGNC:29286	-	0	 0.089	0.100
ISM1	HGNC:16213	-	0	 0.086	0.091
ISM2	HGNC:23176	-	0	 0.085	0.089
ISOC1	HGNC:24254	-	0	 0.105	0.094
ISOC2	HGNC:26278	-	0	 0.096	0.089
ISPD	HGNC:37276	-	0	 0.083	0.082
IST1	HGNC:28977	-	0	 0.102	0.093
ISX	HGNC:28084	-	0	 0.090	0.090
ISY1	HGNC:29201	-	0	 0.092	0.089
ISYNA1	HGNC:29821	-	0	 0.106	0.108
ITCH	HGNC:13890	-	0	 0.127	0.109
ITFG1	HGNC:30697	-	0	 0.099	0.102
ITFG2	HGNC:30879	-	0	 0.090	0.096
ITFG3	HGNC:14163	-	0	 0.093	0.088
ITGA1	HGNC:6134	-	0	 0.129	0.169
ITGA10	HGNC:6135	-	0	 0.116	0.191
ITGA11	HGNC:6136	-	0	 0.104	0.182
ITGA2	HGNC:6137	-	0	 0.155	0.201
ITGA2B	HGNC:6138	-	0	 0.123	0.147
ITGA3	HGNC:6139	-	0	 0.158	0.208
ITGA4	HGNC:6140	-	0	 0.199	0.169
ITGA5	HGNC:6141	-	0	 0.152	0.170
ITGA6	HGNC:6142	-	1	 0.300	0.244
ITGA7	HGNC:6143	-	0	 0.124	0.190
ITGA8	HGNC:6144	-	0	 0.118	0.187
ITGA9	HGNC:6145	-	0	 0.126	0.170
ITGAD	HGNC:6146	-	0	 0.094	0.087
ITGAE	HGNC:6147	-	0	 0.120	0.122
ITGAL	HGNC:6148	-	1	 0.560	0.149
ITGAM	HGNC:6149	-	1	 0.551	0.162
ITGAV	HGNC:6150	-	0	 0.157	0.162
ITGAX	HGNC:6152	-	0	 0.152	0.129
ITGB1	HGNC:6153	-	0	 0.175	0.188
ITGB1BP1	HGNC:23927	-	0	 0.107	0.110
ITGB1BP2	HGNC:6154	-	0	 0.100	0.097
ITGB2	HGNC:6155	-	0	 0.267	0.137
ITGB3	HGNC:6156	-	0	 0.144	0.174
ITGB3BP	HGNC:6157	-	0	 0.111	0.119
ITGB4	HGNC:6158	-	0	 0.127	0.185
ITGB5	HGNC:6160	-	0	 0.136	0.177
ITGB6	HGNC:6161	-	0	 0.119	0.182
ITGB7	HGNC:6162	-	0	 0.171	0.174
ITGB8	HGNC:6163	-	0	 0.152	0.249
ITGBL1	HGNC:6164	-	0	 0.103	0.118
ITIH1	HGNC:6166	-	0	 0.099	0.095
ITIH2	HGNC:6167	-	0	 0.103	0.100
ITIH3	HGNC:6168	-	0	 0.102	0.097
ITIH4	HGNC:6169	-	0	 0.110	0.103
ITIH5	HGNC:21449	-	0	 0.112	0.119
ITIH6	HGNC:28907	-	0	 0.086	0.090
ITK	HGNC:6171	-	0	 0.204	0.109
ITLN1	HGNC:18259	-	1	 0.301	0.128
ITLN2	HGNC:20599	-	0	 0.084	0.082
ITM2A	HGNC:6173	-	0	 0.126	0.107
ITM2B	HGNC:6174	-	0	 0.121	0.113
ITM2C	HGNC:6175	-	0	 0.129	0.130
ITPA	HGNC:6176	-	0	 0.103	0.092
ITPK1	HGNC:6177	-	0	 0.117	0.104
ITPKA	HGNC:6178	-	0	 0.110	0.133
ITPKB	HGNC:6179	-	0	 0.126	0.120
ITPKC	HGNC:14897	-	0	 0.103	0.106
ITPR1	HGNC:6180	-	1	 0.275	0.215
ITPR2	HGNC:6181	-	1	 0.452	0.176
ITPR3	HGNC:6182	-	1	 0.611	0.183
ITPRIP	HGNC:29370	-	0	 0.105	0.098
ITPRIPL1	HGNC:29371	-	0	 0.089	0.092
ITPRIPL2	HGNC:27257	-	0	 0.095	0.089
ITSN1	HGNC:6183	-	0	 0.136	0.145
ITSN2	HGNC:6184	-	0	 0.109	0.102
IVD	HGNC:6186	-	0	 0.110	0.144
IVL	HGNC:6187	-	0	 0.104	0.097
IVNS1ABP	HGNC:16951	-	0	 0.119	0.101
IWS1	HGNC:25467	-	0	 0.097	0.094
IYD	HGNC:21071	-	0	 0.090	0.088
IZUMO1	HGNC:28539	-	0	 0.090	0.094
IZUMO2	HGNC:28518	-	0	 0.084	0.083
IZUMO3	HGNC:31421	-	0	 0.083	0.081
IZUMO4	HGNC:26950	-	0	 0.090	0.083
JADE1	HGNC:30027	-	0	 0.117	0.114
JADE2	HGNC:22984	-	0	 0.124	0.130
JADE3	HGNC:22982	-	0	 0.101	0.100
JAG1	HGNC:6188	-	0	 0.155	0.174
JAG2	HGNC:6189	-	0	 0.123	0.116
JAGN1	HGNC:26926	-	0	 0.094	0.089
JAK1	HGNC:6190	-	0	 0.296	0.102
JAK2	HGNC:6192	-	3	 4.777	0.258
JAK3	HGNC:6193	-	0	 0.218	0.108
JAKMIP1	HGNC:26460	-	0	 0.105	0.108
JAKMIP2	HGNC:29067	-	0	 0.102	0.110
JAKMIP3	HGNC:23523	-	0	 0.088	0.090
JAM2	HGNC:14686	-	0	 0.112	0.140
JAM3	HGNC:15532	-	0	 0.122	0.144
JARID2	HGNC:6196	-	0	 0.131	0.116
JAZF1	HGNC:28917	-	1	 0.229	0.157
JDP2	HGNC:17546	-	0	 0.106	0.115
JKAMP	HGNC:20184	-	0	 0.092	0.085
JMJD1C	HGNC:12313	-	0	 0.130	0.121
JMJD4	HGNC:25724	-	0	 0.089	0.088
JMJD6	HGNC:19355	-	0	 0.100	0.094
JMJD7	HGNC:34397	-	0	 0.084	0.083
JMJD8	HGNC:14148	-	0	 0.091	0.088
JMY	HGNC:28916	-	0	 0.100	0.093
JOSD1	HGNC:28953	-	0	 0.107	0.105
JOSD2	HGNC:28853	-	0	 0.087	0.087
JPH1	HGNC:14201	-	0	 0.102	0.101
JPH2	HGNC:14202	-	0	 0.091	0.090
JPH3	HGNC:14203	-	0	 0.101	0.123
JPH4	HGNC:20156	-	0	 0.094	0.105
JRK	HGNC:6199	-	0	 0.096	0.089
JRKL	HGNC:6200	-	0	 0.095	0.095
JSRP1	HGNC:24963	-	0	 0.089	0.090
JTB	HGNC:6201	-	0	 0.101	0.093
JUN	HGNC:6204	-	0	 0.338	0.190
JUNB	HGNC:6205	-	0	 0.197	0.148
JUND	HGNC:6206	-	0	 0.151	0.123
JUP	HGNC:6207	-	0	 0.142	0.157
KAAG1	HGNC:21031	-	0	 0.086	0.087
KAL1	HGNC:6211	-	0	 0.112	0.124
KALRN	HGNC:4814	-	0	 0.124	0.139
KANK1	HGNC:19309	-	0	 0.118	0.129
KANK2	HGNC:29300	-	0	 0.100	0.105
KANK3	HGNC:24796	-	0	 0.097	0.099
KANK4	HGNC:27263	-	0	 0.093	0.101
KANSL1	HGNC:24565	-	0	 0.099	0.104
KANSL1L	HGNC:26310	-	0	 0.100	0.090
KANSL2	HGNC:26024	-	0	 0.099	0.095
KANSL3	HGNC:25473	-	0	 0.094	0.087
KARS	HGNC:6215	-	0	 0.110	0.110
KAT2A	HGNC:4201	-	0	 0.134	0.105
KAT2B	HGNC:8638	-	0	 0.170	0.120
KAT5	HGNC:5275	-	0	 0.119	0.103
KAT6A	HGNC:13013	-	0	 0.127	0.130
KAT6B	HGNC:17582	-	0	 0.117	0.114
KAT7	HGNC:17016	-	0	 0.112	0.104
KAT8	HGNC:17933	-	0	 0.107	0.099
KATNA1	HGNC:6216	-	0	 0.104	0.101
KATNAL1	HGNC:28361	-	0	 0.095	0.098
KATNAL2	HGNC:25387	-	0	 0.090	0.092
KATNB1	HGNC:6217	-	0	 0.112	0.098
KATNBL1	HGNC:26199	-	0	 0.100	0.100
KAZALD1	HGNC:25460	-	0	 0.097	0.107
KAZN	HGNC:29173	-	0	 0.100	0.104
KBTBD11	HGNC:29104	-	0	 0.102	0.105
KBTBD12	HGNC:25731	-	0	 0.088	0.091
KBTBD13	HGNC:37227	-	0	 0.083	0.081
KBTBD2	HGNC:21751	-	0	 0.106	0.108
KBTBD3	HGNC:22934	-	0	 0.085	0.086
KBTBD4	HGNC:23761	-	0	 0.094	0.085
KBTBD6	HGNC:25340	-	0	 0.092	0.096
KBTBD7	HGNC:25266	-	0	 0.094	0.092
KBTBD8	HGNC:30691	-	0	 0.106	0.110
KCMF1	HGNC:20589	-	0	 0.102	0.096
KCNA1	HGNC:6218	-	0	 0.124	0.350
KCNA10	HGNC:6219	-	0	 0.096	0.163
KCNA2	HGNC:6220	-	0	 0.117	0.258
KCNA3	HGNC:6221	-	0	 0.141	0.351
KCNA4	HGNC:6222	-	0	 0.121	0.325
KCNA5	HGNC:6224	-	0	 0.122	0.268
KCNA6	HGNC:6225	-	0	 0.116	0.240
KCNA7	HGNC:6226	-	0	 0.094	0.168
KCNAB1	HGNC:6228	-	0	 0.116	0.228
KCNAB2	HGNC:6229	-	0	 0.116	0.166
KCNAB3	HGNC:6230	-	0	 0.103	0.186
KCNB1	HGNC:6231	-	0	 0.110	0.152
KCNB2	HGNC:6232	-	0	 0.109	0.210
KCNC1	HGNC:6233	-	0	 0.116	0.241
KCNC2	HGNC:6234	-	0	 0.100	0.145
KCNC3	HGNC:6235	-	0	 0.109	0.245
KCNC4	HGNC:6236	-	0	 0.117	0.248
KCND1	HGNC:6237	-	0	 0.105	0.166
KCND2	HGNC:6238	-	0	 0.111	0.248
KCND3	HGNC:6239	-	0	 0.126	0.275
KCNE1	HGNC:6240	-	0	 0.113	0.150
KCNE1L	HGNC:6241	-	0	 0.101	0.103
KCNE2	HGNC:6242	-	1	 2.128	0.173
KCNE3	HGNC:6243	-	0	 0.093	0.092
KCNE4	HGNC:6244	-	0	 0.101	0.097
KCNF1	HGNC:6246	-	0	 0.102	0.188
KCNG1	HGNC:6248	-	0	 0.096	0.134
KCNG2	HGNC:6249	-	0	 0.097	0.164
KCNG3	HGNC:18306	-	0	 0.096	0.147
KCNG4	HGNC:19697	-	0	 0.097	0.143
KCNH1	HGNC:6250	-	0	 0.109	0.256
KCNH2	HGNC:6251	-	0	 0.143	0.287
KCNH3	HGNC:6252	-	0	 0.114	0.237
KCNH4	HGNC:6253	-	0	 0.102	0.194
KCNH5	HGNC:6254	-	0	 0.094	0.148
KCNH6	HGNC:18862	-	0	 0.092	0.140
KCNH7	HGNC:18863	-	0	 0.099	0.151
KCNH8	HGNC:18864	-	0	 0.095	0.152
KCNIP1	HGNC:15521	-	0	 0.094	0.109
KCNIP2	HGNC:15522	-	0	 0.108	0.131
KCNIP3	HGNC:15523	-	0	 0.104	0.110
KCNIP4	HGNC:30083	-	0	 0.096	0.113
KCNJ1	HGNC:6255	-	0	 0.116	0.207
KCNJ10	HGNC:6256	-	0	 0.123	0.449
KCNJ11	HGNC:6257	-	1	 0.224	0.633
KCNJ12	HGNC:6258	-	0	 0.111	0.324
KCNJ13	HGNC:6259	-	0	 0.092	0.098
KCNJ14	HGNC:6260	-	0	 0.106	0.191
KCNJ15	HGNC:6261	-	0	 0.129	0.525
KCNJ16	HGNC:6262	-	0	 0.109	0.470
KCNJ18	HGNC:39080	-	0	 0.083	0.082
KCNJ2	HGNC:6263	+ HC-P	0	 0.228	0.171
KCNJ3	HGNC:6264	-	0	 0.115	0.301
KCNJ4	HGNC:6265	-	0	 0.122	0.338
KCNJ5	HGNC:6266	-	0	 0.108	0.289
KCNJ6	HGNC:6267	-	0	 0.110	0.334
KCNJ8	HGNC:6269	-	0	 0.138	0.446
KCNJ9	HGNC:6270	-	0	 0.102	0.208
KCNK1	HGNC:6272	-	0	 0.133	0.293
KCNK10	HGNC:6273	-	0	 0.113	0.156
KCNK12	HGNC:6274	-	0	 0.096	0.113
KCNK13	HGNC:6275	-	0	 0.098	0.131
KCNK15	HGNC:13814	-	0	 0.093	0.112
KCNK16	HGNC:14464	-	1	 0.172	0.137
KCNK17	HGNC:14465	-	0	 0.096	0.163
KCNK18	HGNC:19439	-	0	 0.092	0.110
KCNK2	HGNC:6277	-	0	 0.107	0.161
KCNK3	HGNC:6278	-	0	 0.125	0.211
KCNK4	HGNC:6279	-	0	 0.106	0.208
KCNK5	HGNC:6280	-	0	 0.120	0.173
KCNK6	HGNC:6281	-	0	 0.108	0.182
KCNK7	HGNC:6282	-	0	 0.103	0.156
KCNK9	HGNC:6283	-	0	 0.095	0.119
KCNMA1	HGNC:6284	-	0	 0.122	0.163
KCNMB1	HGNC:6285	-	0	 0.118	0.176
KCNMB2	HGNC:6286	-	0	 0.120	0.192
KCNMB3	HGNC:6287	-	0	 0.111	0.161
KCNMB4	HGNC:6289	-	0	 0.116	0.182
KCNN1	HGNC:6290	-	0	 0.113	0.195
KCNN2	HGNC:6291	-	0	 0.108	0.183
KCNN3	HGNC:6292	-	1	 0.233	0.265
KCNN4	HGNC:6293	-	1	 0.294	0.298
KCNQ1	HGNC:6294	-	1	 0.242	0.386
KCNQ2	HGNC:6296	-	0	 0.127	0.303
KCNQ3	HGNC:6297	-	0	 0.135	0.561
KCNQ4	HGNC:6298	-	0	 0.107	0.230
KCNQ5	HGNC:6299	+ HC-P	0	 0.194	0.133
KCNRG	HGNC:18893	-	0	 0.089	0.088
KCNS1	HGNC:6300	-	0	 0.115	0.222
KCNS2	HGNC:6301	-	0	 0.098	0.166
KCNS3	HGNC:6302	-	0	 0.112	0.211
KCNT1	HGNC:18865	-	0	 0.086	0.092
KCNT2	HGNC:18866	-	0	 0.092	0.098
KCNU1	HGNC:18867	-	0	 0.088	0.090
KCNV1	HGNC:18861	-	0	 0.103	0.179
KCNV2	HGNC:19698	-	0	 0.098	0.159
KCP	HGNC:17585	-	0	 0.088	0.092
KCTD1	HGNC:18249	-	0	 0.099	0.106
KCTD10	HGNC:23236	-	0	 0.097	0.096
KCTD11	HGNC:21302	-	0	 0.092	0.090
KCTD12	HGNC:14678	-	0	 0.132	0.142
KCTD13	HGNC:22234	-	0	 0.096	0.093
KCTD14	HGNC:23295	-	0	 0.097	0.095
KCTD15	HGNC:23297	-	0	 0.103	0.113
KCTD16	HGNC:29244	-	0	 0.087	0.089
KCTD17	HGNC:25705	-	0	 0.100	0.096
KCTD18	HGNC:26446	-	0	 0.090	0.087
KCTD19	HGNC:24753	-	0	 0.083	0.081
KCTD2	HGNC:21294	-	0	 0.095	0.099
KCTD20	HGNC:21052	-	0	 0.097	0.089
KCTD21	HGNC:27452	-	0	 0.089	0.082
KCTD3	HGNC:21305	-	0	 0.100	0.098
KCTD4	HGNC:23227	-	0	 0.095	0.100
KCTD5	HGNC:21423	-	0	 0.100	0.097
KCTD6	HGNC:22235	-	0	 0.092	0.090
KCTD7	HGNC:21957	-	0	 0.096	0.091
KCTD8	HGNC:22394	-	0	 0.093	0.099
KCTD9	HGNC:22401	-	0	 0.096	0.096
KDELC1	HGNC:19350	-	0	 0.102	0.101
KDELC2	HGNC:28496	-	0	 0.090	0.086
KDELR1	HGNC:6304	-	0	 0.108	0.116
KDELR2	HGNC:6305	-	0	 0.112	0.127
KDELR3	HGNC:6306	-	0	 0.108	0.129
KDM1A	HGNC:29079	-	0	 0.112	0.096
KDM1B	HGNC:21577	-	0	 0.091	0.090
KDM2A	HGNC:13606	-	0	 0.115	0.117
KDM2B	HGNC:13610	-	0	 0.098	0.091
KDM3A	HGNC:20815	-	0	 0.117	0.106
KDM3B	HGNC:1337	-	0	 0.101	0.092
KDM4A	HGNC:22978	-	0	 0.108	0.102
KDM4B	HGNC:29136	-	0	 0.103	0.093
KDM4C	HGNC:17071	-	0	 0.099	0.098
KDM4D	HGNC:25498	-	0	 0.096	0.096
KDM4E	HGNC:37098	-	0	 0.082	0.081
KDM5A	HGNC:9886	-	0	 0.121	0.113
KDM5B	HGNC:18039	-	0	 0.125	0.109
KDM5C	HGNC:11114	-	0	 0.112	0.104
KDM5D	HGNC:11115	-	0	 0.102	0.106
KDM6A	HGNC:12637	-	0	 0.118	0.110
KDM6B	HGNC:29012	-	0	 0.107	0.097
KDM7A	HGNC:22224	-	0	 0.098	0.096
KDM8	HGNC:25840	-	0	 0.089	0.089
KDR	HGNC:6307	-	0	 0.150	0.131
KDSR	HGNC:4021	-	0	 0.105	0.096
KEAP1	HGNC:23177	-	0	 0.123	0.096
KEL	HGNC:6308	-	0	 0.106	0.107
KERA	HGNC:6309	-	0	 0.096	0.099
KHDC1	HGNC:21366	-	0	 0.086	0.085
KHDC1L	HGNC:37274	-	0	 0.090	0.084
KHDC3L	HGNC:33699	-	0	 0.086	0.087
KHDRBS1	HGNC:18116	-	0	 0.141	0.120
KHDRBS2	HGNC:18114	-	0	 0.102	0.099
KHDRBS3	HGNC:18117	-	0	 0.112	0.131
KHK	HGNC:6315	-	0	 0.102	0.102
KHNYN	HGNC:20166	-	0	 0.097	0.089
KHSRP	HGNC:6316	-	0	 0.110	0.099
KIAA0020	HGNC:29676	-	0	 0.111	0.109
KIAA0040	HGNC:28950	-	0	 0.114	0.106
KIAA0100	HGNC:28960	-	0	 0.098	0.092
KIAA0101	HGNC:28961	-	0	 0.151	0.119
KIAA0125	HGNC:19955	-	0	 0.098	0.092
KIAA0141	HGNC:28969	-	0	 0.101	0.091
KIAA0195	HGNC:28983	-	0	 0.095	0.098
KIAA0196	HGNC:28984	-	0	 0.093	0.083
KIAA0226	HGNC:28991	-	0	 0.097	0.087
KIAA0226L	HGNC:20420	-	0	 0.115	0.108
KIAA0232	HGNC:28992	-	0	 0.104	0.105
KIAA0247	HGNC:19956	-	0	 0.111	0.101
KIAA0319	HGNC:21580	-	0	 0.098	0.091
KIAA0319L	HGNC:30071	-	0	 0.097	0.093
KIAA0355	HGNC:29016	-	0	 0.109	0.097
KIAA0368	HGNC:29020	-	0	 0.108	0.105
KIAA0391	HGNC:19958	-	0	 0.089	0.089
KIAA0408	HGNC:21636	-	0	 0.097	0.097
KIAA0430	HGNC:29562	-	0	 0.111	0.107
KIAA0513	HGNC:29058	-	0	 0.109	0.103
KIAA0556	HGNC:29068	-	0	 0.098	0.094
KIAA0586	HGNC:19960	-	0	 0.096	0.093
KIAA0753	HGNC:29110	-	0	 0.096	0.096
KIAA0754	HGNC:29111	-	0	 0.090	0.086
KIAA0825	HGNC:28532	-	0	 0.088	0.096
KIAA0895	HGNC:22206	-	0	 0.091	0.098
KIAA0895L	HGNC:34408	-	0	 0.084	0.084
KIAA0907	HGNC:29145	-	0	 0.101	0.093
KIAA0922	HGNC:29146	-	0	 0.111	0.109
KIAA0930	HGNC:1314	-	0	 0.111	0.122
KIAA0947	HGNC:29154	-	0	 0.095	0.086
KIAA1009	HGNC:21107	-	0	 0.097	0.106
KIAA1024	HGNC:29172	-	0	 0.092	0.094
KIAA1024L	HGNC:33914	-	0	 0.085	0.081
KIAA1033	HGNC:29174	-	0	 0.109	0.105
KIAA1045	HGNC:29180	-	0	 0.092	0.110
KIAA1107	HGNC:29192	-	0	 0.094	0.093
KIAA1109	HGNC:26953	-	1	 0.412	0.123
KIAA1143	HGNC:29198	-	0	 0.094	0.094
KIAA1147	HGNC:29472	-	0	 0.096	0.093
KIAA1161	HGNC:19918	-	0	 0.091	0.090
KIAA1191	HGNC:29209	-	0	 0.093	0.096
KIAA1199	HGNC:29213	-	0	 0.113	0.129
KIAA1210	HGNC:29218	-	0	 0.085	0.088
KIAA1211	HGNC:29219	-	0	 0.094	0.089
KIAA1211L	HGNC:33454	-	0	 0.097	0.103
KIAA1217	HGNC:25428	-	0	 0.103	0.109
KIAA1239	HGNC:29229	-	0	 0.084	0.081
KIAA1244	HGNC:21213	-	0	 0.096	0.096
KIAA1257	HGNC:29231	-	0	 0.086	0.087
KIAA1279	HGNC:23419	-	0	 0.101	0.187
KIAA1324	HGNC:29618	-	0	 0.106	0.109
KIAA1324L	HGNC:21945	-	0	 0.090	0.089
KIAA1328	HGNC:29248	-	0	 0.083	0.081
KIAA1377	HGNC:29264	-	0	 0.096	0.093
KIAA1407	HGNC:29272	-	0	 0.089	0.093
KIAA1429	HGNC:24500	-	0	 0.095	0.088
KIAA1430	HGNC:29276	-	0	 0.091	0.087
KIAA1432	HGNC:17686	-	0	 0.090	0.088
KIAA1456	HGNC:26725	-	0	 0.095	0.101
KIAA1462	HGNC:29283	-	1	 0.172	0.132
KIAA1467	HGNC:29288	-	0	 0.103	0.102
KIAA1468	HGNC:29289	-	0	 0.099	0.102
KIAA1522	HGNC:29301	-	0	 0.097	0.096
KIAA1524	HGNC:29302	-	0	 0.098	0.089
KIAA1549	HGNC:22219	-	0	 0.087	0.084
KIAA1549L	HGNC:24836	-	0	 0.095	0.105
KIAA1551	HGNC:25559	-	0	 0.108	0.101
KIAA1586	HGNC:21360	-	0	 0.089	0.086
KIAA1598	HGNC:29319	-	1	 0.161	0.143
KIAA1614	HGNC:29327	-	0	 0.086	0.088
KIAA1644	HGNC:29335	-	0	 0.089	0.091
KIAA1671	HGNC:29345	-	0	 0.088	0.084
KIAA1683	HGNC:29350	-	0	 0.086	0.085
KIAA1715	HGNC:21610	-	0	 0.097	0.093
KIAA1731	HGNC:29366	-	0	 0.088	0.088
KIAA1751	HGNC:29368	-	0	 0.086	0.084
KIAA1755	HGNC:29372	-	0	 0.086	0.084
KIAA1841	HGNC:29387	-	0	 0.097	0.099
KIAA1875	HGNC:26959	-	0	 0.085	0.088
KIAA1919	HGNC:21053	-	0	 0.087	0.089
KIAA1958	HGNC:23427	-	0	 0.091	0.089
KIAA2013	HGNC:28513	-	0	 0.097	0.098
KIAA2018	HGNC:30494	-	0	 0.096	0.091
KIAA2022	HGNC:29433	-	0	 0.093	0.095
KIAA2026	HGNC:23378	-	0	 0.090	0.096
KIDINS220	HGNC:29508	-	0	 0.105	0.106
KIF11	HGNC:6388	-	0	 0.120	0.094
KIF12	HGNC:21495	-	0	 0.090	0.093
KIF13A	HGNC:14566	-	0	 0.108	0.107
KIF13B	HGNC:14405	-	0	 0.106	0.118
KIF14	HGNC:19181	-	0	 0.102	0.096
KIF15	HGNC:17273	-	0	 0.110	0.103
KIF16B	HGNC:15869	-	0	 0.097	0.100
KIF17	HGNC:19167	-	0	 0.092	0.093
KIF18A	HGNC:29441	-	0	 0.100	0.097
KIF18B	HGNC:27102	-	0	 0.093	0.091
KIF19	HGNC:26735	-	0	 0.086	0.086
KIF1A	HGNC:888	-	0	 0.101	0.108
KIF1B	HGNC:16636	-	0	 0.128	0.145
KIF1C	HGNC:6317	-	0	 0.115	0.120
KIF20A	HGNC:9787	-	0	 0.118	0.114
KIF20B	HGNC:7212	-	0	 0.102	0.094
KIF21A	HGNC:19349	-	0	 0.102	0.110
KIF21B	HGNC:29442	-	1	 0.521	0.136
KIF22	HGNC:6391	-	0	 0.112	0.096
KIF23	HGNC:6392	-	0	 0.127	0.112
KIF24	HGNC:19916	-	0	 0.090	0.093
KIF25	HGNC:6390	-	0	 0.091	0.089
KIF26A	HGNC:20226	-	0	 0.093	0.091
KIF26B	HGNC:25484	-	0	 0.090	0.094
KIF27	HGNC:18632	-	0	 0.087	0.086
KIF2A	HGNC:6318	-	0	 0.113	0.093
KIF2B	HGNC:29443	-	0	 0.091	0.087
KIF2C	HGNC:6393	-	0	 0.118	0.101
KIF3A	HGNC:6319	-	1	 0.316	0.132
KIF3B	HGNC:6320	-	0	 0.125	0.113
KIF3C	HGNC:6321	-	0	 0.113	0.101
KIF4A	HGNC:13339	-	0	 0.122	0.104
KIF4B	HGNC:6322	-	0	 0.090	0.082
KIF5A	HGNC:6323	-	0	 0.117	0.111
KIF5B	HGNC:6324	-	0	 0.122	0.102
KIF5C	HGNC:6325	-	0	 0.117	0.119
KIF6	HGNC:21202	-	0	 0.084	0.085
KIF7	HGNC:30497	-	0	 0.089	0.090
KIF9	HGNC:16666	-	0	 0.097	0.093
KIFAP3	HGNC:17060	-	1	 0.366	1.001
KIFC1	HGNC:6389	-	0	 0.108	0.097
KIFC2	HGNC:29530	-	0	 0.094	0.098
KIFC3	HGNC:6326	-	0	 0.102	0.110
KIN	HGNC:6327	-	0	 0.100	0.095
KIR2DL1	HGNC:6329	-	0	 0.126	0.089
KIR2DL2	HGNC:6330	-	0	 0.121	0.087
KIR2DL3	HGNC:6331	-	0	 0.138	0.107
KIR2DL4	HGNC:6332	-	0	 0.129	0.099
KIR2DL5A	HGNC:16345	-	0	 0.098	0.096
KIR2DL5B	HGNC:16346	-	0	 0.082	0.081
KIR2DS1	HGNC:6333	-	0	 0.105	0.085
KIR2DS2	HGNC:6334	-	0	 0.102	0.089
KIR2DS3	HGNC:6335	-	0	 0.098	0.090
KIR2DS4	HGNC:6336	-	0	 0.093	0.087
KIR2DS5	HGNC:6337	-	0	 0.089	0.084
KIR3DL1	HGNC:6338	-	0	 0.127	0.093
KIR3DL2	HGNC:6339	-	0	 0.116	0.085
KIR3DL3	HGNC:16312	-	0	 0.092	0.087
KIR3DS1	HGNC:6340	-	0	 0.090	0.088
KIRREL	HGNC:15734	-	0	 0.095	0.099
KIRREL2	HGNC:18816	-	0	 0.096	0.103
KIRREL3	HGNC:23204	-	0	 0.107	0.129
KISS1	HGNC:6341	-	0	 0.109	0.093
KISS1R	HGNC:4510	-	0	 0.102	0.106
